uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
Q86VU5	COMTD1	catechol-O-methyltransferase domain containing 1	0.7267	Membrane	0	0	1	0	0
Q8TCG5	CPT1C	carnitine palmitoyltransferase 1C	0.7262	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	0	0	0	1
Q6P1S2	C3orf33	chromosome 3 open reading frame 33	0.7152	Matrix	0	1	0	0	0
Q7L4E1	MIGA2	mitoguardin 2	0.6613	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q7KZF4	SND1	staphylococcal nuclease and tudor domain containing 1	0.6244	unknown	0	0	0	0	0
P49448	GLUD2	glutamate dehydrogenase 2	0.4661	Matrix	Metabolism > Amino acid metabolism > Glutamate metabolism | Metabolism > Amino acid metabolism > GABA metabolism	1	0	0	0
Q96IR7	HPDL	4-hydroxyphenylpyruvate dioxygenase like	0.3717	unknown	0	0	0	0	0
Q5VTE6	ANGEL2	angel homolog 2	0.3556	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications	1	0	0	0
Q9BQD7	ANTKMT	adenine nucleotide translocase lysine methyltransferase	0.2311	MIM	Metabolism > Nucleotide metabolism	0	1	0	0
Q6UW78	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3	0.2311	MIM	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q13162	PRDX4	peroxiredoxin 4	0.2254	IMS	Metabolism > Detoxification > ROS and glutathione metabolism	0	0	1	0
Q96SZ6	CDK5RAP1	CDK5 regulatory subunit associated protein 1	0.1441	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
P22234	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	0.08	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q8TDB4	MGARP	mitochondria localized glutamic acid rich protein	0.0622	Membrane	Mitochondrial dynamics and surveillance > Trafficking	0	1	0	0
Q9BSH5	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	0.0417	Matrix	0	1	0	0	0
P19099	CYP11B2	cytochrome P450 family 11 subfamily B member 2	0.0256	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	0	1	0	0
Q9NRZ5	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	-0.0064	MOM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	0	1
Q96I51	RCC1L	RCC1 like	-0.1485	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
Q8N0U4	FAM185A	family with sequence similarity 185 member A	-0.32	Matrix	0	1	0	0	0
Q13794	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	-0.3397	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q9Y2W6	TDRKH	tudor and KH domain containing	-0.8138	Membrane	0	0	1	0	0
Q6J4K2	SLC8B1	solute carrier family 8 member B1	-0.9328	MIM	Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport	0	1	0	0
O15528	CYP27B1	cytochrome P450 family 27 subfamily B member 1	-0.9827	MIM	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	0	1	0	0
Q9UHN1	POLG2	DNA polymerase gamma 2, accessory subunit	-0.9827	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	1	0	0	0
Q8N1Q8	THEM5	thioesterase superfamily member 5	-0.9827	Matrix	Metabolism > Lipid metabolism	1	0	0	0
Q13323	BIK	BCL2 interacting killer	-1.0247	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q99551	MTERF1	mitochondrial transcription termination factor 1	-1.0247	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial central dogma > mtRNA metabolism > Transcription	1	0	0	0
Q6P444	MTFR2	mitochondrial fission regulator 2	-1.0247	Membrane	Mitochondrial dynamics and surveillance > Fission	0	1	0	0
P36969	GPX4	glutathione peroxidase 4	-1.0377	MIM	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins	0	1	0	0
Q6UXN7	TOMM20L	translocase of outer mitochondrial membrane 20 like	-1.1144	MOM	Protein import, sorting and homeostasis > Protein import and sorting	0	0	0	1
P21964	COMT	catechol-O-methyltransferase	-1.2362	Membrane	Metabolism > Amino acid metabolism > Catechol metabolism	0	1	0	0
Q86UA3	MYG1	MYG1 exonuclease	-1.3152	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications	1	0	0	0
Q8TB22	SPATA20	spermatogenesis associated 20	-1.3348	Matrix	0	1	0	0	0
Q9BYC2	OXCT2	3-oxoacid CoA-transferase 2	-1.406	Matrix	Metabolism > Carbohydrate metabolism > Ketone metabolism	1	0	0	0
Q96BQ5	CCDC127	coiled-coil domain containing 127	-1.4533	Membrane	0	0	1	0	0
Q16526	CRY1	cryptochrome circadian regulator 1	-1.472	unknown	0	0	0	0	0
Q68CK6	ACSM2B	acyl-CoA synthetase medium chain family member 2B	-1.8699	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q96H55	MYO19	myosin XIX	-1.9426	MOM	Mitochondrial dynamics and surveillance > Trafficking	0	0	0	1
Q9BQP7	MGME1	mitochondrial genome maintenance exonuclease 1	-2.2856	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay	1	0	0	0
O43236	SEPTIN4	septin 4	-2.3066	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q9BUP0	EFHD1	EF-hand domain family member D1	-2.4214	MIM	Signaling > Calcium homeostasis > EF hand proteins	0	1	0	0
Q9BUV8	RAB5IF	RAB5 interacting factor	-2.5071	MIM	OXPHOS > OXPHOS assembly factors | OXPHOS > Respirasome assembly	0	1	0	0
P27695	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	-2.5406	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
O15270	SPTLC2	serine palmitoyltransferase long chain base subunit 2	-2.5406	Membrane	Metabolism > Lipid metabolism > Phospholipid metabolism	0	1	0	0
Q96GE9	DMAC1	distal membrane arm assembly complex 1	-2.6545	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q6P4H8	ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase	-2.7697	MIM	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q8WWR8	NEU4	neuraminidase 4	-2.8234	MOM	Metabolism > Carbohydrate metabolism	0	0	0	1
P55211	CASP9	caspase 9	-2.86	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Apoptosis	0	0	1	0
Q53H12	AGK	acylglycerol kinase	-2.9098	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway | Metabolism > Lipid metabolism > Phospholipid metabolism	0	1	0	0
Q07820	MCL1	MCL1 apoptosis regulator, BCL2 family member	-3.1297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q9NX74	DUS2	dihydrouridine synthase 2	-3.2256	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q8N2A8	PLD6	phospholipase D family member 6	-3.2256	MOM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Mitochondrial dynamics and surveillance > Fusion	0	0	0	1
Q15785	TOMM34	translocase of outer mitochondrial membrane 34	-3.4637	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM	0	0	0	1
O15091	PRORP	protein only RNase P catalytic subunit	-3.6264	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing	1	0	0	0
Q9NRY6	PLSCR3	phospholipid scramblase 3	-3.6727	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis	0	1	0	0
0	CKMT1B	creatine kinase, mitochondrial 1B	-3.742	MIM	Metabolism > Nucleotide metabolism > Creatine metabolism	0	1	0	0
O75438	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	-3.784	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
B4DJ38	ATP5MF-PTCD1	ATP5MF-PTCD1 readthrough	-3.784	unknown	0	0	0	0	0
Q14790	CASP8	caspase 8	-3.7952	MOM	Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q07817	BCL2L1	BCL2 like 1	-3.8147	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q9NVH0	EXD2	exonuclease 3'-5' domain containing 2	-3.8147	Matrix	Mitochondrial central dogma > Translation	1	0	0	0
Q8N2F6	ARMC10	armadillo repeat containing 10	-4.079	MOM	Mitochondrial dynamics and surveillance > Fission | Mitochondrial dynamics and surveillance > Trafficking	0	0	0	1
Q96C03	MIEF2	mitochondrial elongation factor 2	-4.2008	MOM	Mitochondrial dynamics and surveillance > Fission	0	0	0	1
Q9NWX6	THG1L	tRNA-histidine guanylyltransferase 1 like	-4.4408	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q9H4A6	GOLPH3	golgi phosphoprotein 3	-4.4533	IMS	0	0	0	1	0
Q4J6C6	PREPL	prolyl endopeptidase like	-4.592	Matrix	0	1	0	0	0
Q14CZ7	FASTKD3	FAST kinase domains 3	-4.7007	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
Q96ST8	CEP89	centrosomal protein 89	-4.7007	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
Q6NUI2	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial	-5.3044	MOM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	0	1
Q14596	NBR1	NBR1 autophagy cargo receptor	-5.3955	IMS	Mitochondrial dynamics and surveillance > Autophagy	0	0	1	0
Q9UMX3	BOK	BCL2 family apoptosis regulator BOK	-5.5448	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q96AY3	FKBP10	FKBP prolyl isomerase 10	-5.5448	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	0	0	1	0
Q8NE22	SETD9	SET domain containing 9	-5.5827	Matrix	0	1	0	0	0
P15538	CYP11B1	cytochrome P450 family 11 subfamily B member 1	-5.6193	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	0	1	0	0
A8MUP2	CSKMT	citrate synthase lysine methyltransferase	-5.6193	Matrix	Signaling	1	0	0	0
Q8NAN2	MIGA1	mitoguardin 1	-5.6553	MOM	Mitochondrial dynamics and surveillance > Fusion	0	0	0	1
P49247	RPIA	ribose 5-phosphate isomerase A	-5.8466	Matrix	Metabolism > Carbohydrate metabolism	1	0	0	0
Q96PG8	BBC3	BCL2 binding component 3	-6.0415	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q92934	BAD	BCL2 associated agonist of cell death	-6.2297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
P10415	BCL2	BCL2 apoptosis regulator	-6.2297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q16548	BCL2A1	BCL2 related protein A1	-6.2297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q92843	BCL2L2	BCL2 like 2	-6.2297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
P42574	CASP3	caspase 3	-6.2297	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Apoptosis	0	0	1	0
Q09013	DMPK	DM1 protein kinase	-6.2297	MOM	0	0	0	0	1
P51530	DNA2	DNA replication helicase/nuclease 2	-6.2297	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
P03923	MT-ND6	NADH dehydrogenase, subunit 6 (complex I)	-6.2297	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O60260	PRKN	parkin RBR E3 ubiquitin protein ligase	-6.2297	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q13686	ALKBH1	alkB homolog 1, histone H2A dioxygenase	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q9NRD5	PICK1	protein interacting with PRKCA 1	-6.2297	unknown	0	0	0	0	0
Q9HD36	BCL2L10	BCL2 like 10	-6.2297	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
O43572	AKAP10	A-kinase anchoring protein 10	-6.2297	MOM	Signaling > cAMP-PKA signaling	0	0	0	1
Q9Y6J8	STYXL1	serine/threonine/tyrosine interacting like 1	-6.2297	Matrix	Mitochondrial dynamics and surveillance > Apoptosis	1	0	0	0
Q08J23	NSUN2	NOP2/Sun RNA methyltransferase 2	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q96PN6	ADCY10	adenylate cyclase 10	-6.2297	Membrane	Signaling > cAMP-PKA signaling	0	1	0	0
Q9NRA0	SPHK2	sphingosine kinase 2	-6.2297	MIM	Metabolism > Lipid metabolism > Phospholipid metabolism | Mitochondrial dynamics and surveillance > Apoptosis	0	1	0	0
Q9H649	NSUN3	NOP2/Sun RNA methyltransferase 3	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q96DU9	PABPC5	poly(A) binding protein cytoplasmic 5	-6.2297	Matrix	0	1	0	0	0
Q8N3Z0	PRSS35	serine protease 35	-6.2297	unknown	Protein import, sorting and homeostasis > Protein homeostasis	0	0	0	0
Q96LW4	PRIMPOL	primase and DNA directed polymerase	-6.2297	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
Q96JX3	SERAC1	serine active site containing 1	-6.2522	MOM	Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	0	1
P56962	STX17	syntaxin 17	-6.3219	MOM	Mitochondrial dynamics and surveillance > Fission | Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q9BVS5	TRMT61B	tRNA methyltransferase 61B	-6.9601	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
O00408	PDE2A	phosphodiesterase 2A	-7.1786	MIM	Signaling > cAMP-PKA signaling	0	1	0	0
Q9HBL7	PLGRKT	plasminogen receptor with a C-terminal lysine	-7.3086	Membrane	0	0	1	0	0
Q8IXQ9	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase	-7.3264	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	1	0	0	0
Q7L3V2	RTL10	retrotransposon Gag like 10	-7.46	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
O43521	BCL2L11	BCL2 like 11	-8.0704	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q08AE8	SPIRE1	spire type actin nucleation factor 1	-8.0704	MOM	Mitochondrial dynamics and surveillance > Fission | Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q8N8R5	C2orf69	chromosome 2 open reading frame 69	-8.0704	Matrix	0	1	0	0	0
Q7L311	ARMCX2	armadillo repeat containing X-linked 2	-10.0112	Membrane	0	0	1	0	0
Q9P291	ARMCX1	armadillo repeat containing X-linked 1	-10.0112	MOM	Mitochondrial dynamics and surveillance > Trafficking	0	0	0	1
P06746	POLB	DNA polymerase beta	-10.6961	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
O95721	SNAP29	synaptosome associated protein 29	-10.6961	IMS	Mitochondrial dynamics and surveillance > Autophagy	0	0	1	0
Q9UH62	ARMCX3	armadillo repeat containing X-linked 3	-10.6961	MOM	Mitochondrial dynamics and surveillance > Trafficking	0	0	0	1
Q7L4S7	ARMCX6	armadillo repeat containing X-linked 6	-10.6961	Membrane	0	0	1	0	0
Q8N3J2	METTL4	methyltransferase like 4	-10.6961	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA modifications	1	0	0	0
Q2M3C7	SPHKAP	SPHK1 interactor, AKAP domain containing	-10.6961	MIM	Signaling > cAMP-PKA signaling	0	1	0	0
Q8N9F0	NAT8L	N-acetyltransferase 8 like	-10.6961	Membrane	Metabolism > Amino acid metabolism > Glutamate metabolism	0	1	0	0
P59942	MCCD1	mitochondrial coiled-coil domain 1	-10.8297	unknown	0	0	0	0	0
A0A0B4J2F0	PIGBOS1	PIGB opposite strand 1		MOM	Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
P86397	HTD2	hydroxyacyl-thioester dehydratase type 2		Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
0	RP11_469A15.2	RP11_469A15.2		MIM		0	1	0	0
