uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
Q14CZ7	FASTKD3	FAST kinase domains 3	-4.7007	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
Q8NE22	SETD9	SET domain containing 9	-5.5827	Matrix	0	1	0	0	0
A8MUP2	CSKMT	citrate synthase lysine methyltransferase	-5.6193	Matrix	Signaling	1	0	0	0
P49247	RPIA	ribose 5-phosphate isomerase A	-5.8466	Matrix	Metabolism > Carbohydrate metabolism	1	0	0	0
P51530	DNA2	DNA replication helicase/nuclease 2	-6.2297	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q13686	ALKBH1	alkB homolog 1, histone H2A dioxygenase	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q9Y6J8	STYXL1	serine/threonine/tyrosine interacting like 1	-6.2297	Matrix	Mitochondrial dynamics and surveillance > Apoptosis	1	0	0	0
Q08J23	NSUN2	NOP2/Sun RNA methyltransferase 2	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q9H649	NSUN3	NOP2/Sun RNA methyltransferase 3	-6.2297	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q96DU9	PABPC5	poly(A) binding protein cytoplasmic 5	-6.2297	Matrix	0	1	0	0	0
Q96LW4	PRIMPOL	primase and DNA directed polymerase	-6.2297	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
Q9BVS5	TRMT61B	tRNA methyltransferase 61B	-6.9601	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q8IXQ9	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase	-7.3264	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	1	0	0	0
Q8N8R5	C2orf69	chromosome 2 open reading frame 69	-8.0704	Matrix	0	1	0	0	0
P06746	POLB	DNA polymerase beta	-10.6961	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
Q8N3J2	METTL4	methyltransferase like 4	-10.6961	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA modifications	1	0	0	0
P86397	HTD2	hydroxyacyl-thioester dehydratase type 2		Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
