accession	region	frac_helix	frac_strand	frac_coil	mean_plddt	frac_plddt_gt70	frac_plddt_gt90
P0AES0	pre_domain	0.0	0.0	1.0	64.81000078641452	0.46153846153846156	0.3076923076923077
P0AES0	n_domain	0.1797752808988764	0.43258426966292135	0.38764044943820225	94.68893246168501	0.9719101123595506	0.8820224719101124
P0AES0	c_region	0.3130841121495327	0.24065420560747663	0.4462616822429907	96.56607460307184	0.9976635514018691	0.9602803738317757
P0AES2	pre_domain	0.0	0.0	1.0	71.61875009536743	0.5	0.375
P0AES2	n_domain	0.45806451612903226	0.25806451612903225	0.28387096774193554	97.98683821155178	1.0	0.9935483870967742
P0AES2	c_region	0.0	0.0	1.0	98.25466613769531	1.0	1.0
P0AES4	pre_domain	0.6129032258064516	0.0	0.3870967741935484	83.30645185901272	0.8064516129032258	0.5483870967741935
P0AES4	n_domain	0.4775510204081633	0.17755102040816326	0.3448979591836735	93.60671448999521	0.9897959183673469	0.8367346938775511
P0AES4	c_region	0.07344632768361582	0.3700564971751412	0.556497175141243	79.0901129878847	0.7853107344632768	0.3926553672316384
P0AES6	pre_domain	0.2	0.0	0.8	72.9880002339681	0.7333333333333333	0.0
P0AES6	n_domain	0.3054187192118227	0.29064039408866993	0.40394088669950734	88.84073875690329	0.916256157635468	0.6157635467980296
P0AES6	c_region	0.4880546075085324	0.19965870307167236	0.3122866894197953	87.74470985464676	0.9556313993174061	0.49829351535836175
P0AES9	pre_domain	0.0	0.0	1.0	49.57749996185303	0.0	0.0
P0AES9	n_domain	0.7701149425287356	0.022988505747126436	0.20689655172413798	89.94919555488674	0.8850574712643678	0.735632183908046
P0AET2	pre_domain	0.0	0.0	1.0	48.925757668235086	0.0	0.0
P0AET2	n_domain	0.6944444444444444	0.027777777777777776	0.2777777777777778	80.11666636996799	0.75	0.3194444444444444
P0AET5	pre_domain	0.0	0.0	1.0	68.34599990844727	0.6	0.0
P0AET5	n_domain	0.9281767955801105	0.0	0.07182320441988954	93.07486223252438	0.9834254143646409	0.7790055248618785
P0AET8	n_domain	0.5432098765432098	0.16872427983539096	0.2880658436213992	97.75123436068311	1.0	0.9794238683127572
P0AET8	c_region	0.0	0.0	1.0	92.08444468180339	1.0	0.6666666666666666
P0AEU0	pre_domain	0.0	0.0	1.0	60.431923352755035	0.15384615384615385	0.038461538461538464
P0AEU0	n_domain	0.4426229508196721	0.22950819672131148	0.3278688524590163	97.8490164709873	1.0	1.0
P0AEU0	c_region	0.0	0.0	1.0	89.04777823554144	0.8888888888888888	0.7777777777777778
P0AEU3	n_domain	0.8733624454148472	0.0	0.1266375545851528	91.17475999390714	0.9650655021834061	0.7685589519650655
P0AEU3	c_region	0.0	0.0	1.0	52.705555809868706	0.0	0.0
P0AEU7	pre_domain	0.0	0.0	1.0	53.24444474114312	0.0	0.0
P0AEU7	n_domain	0.7552447552447552	0.06993006993006994	0.17482517482517484	95.97594430563333	0.9790209790209791	0.965034965034965
P0AEV1	pre_domain	0.0	0.0	1.0	84.65999937057495	0.875	0.5
P0AEV1	n_domain	0.5259259259259259	0.17037037037037037	0.3037037037037037	85.86481447573061	0.8666666666666667	0.5407407407407407
P0AEV1	c_region	0.28350515463917525	0.39690721649484534	0.3195876288659794	85.59556723132576	0.8917525773195877	0.4639175257731959
P0AEV4	n_domain	0.4589041095890411	0.2671232876712329	0.27397260273972596	89.72965757814173	0.9452054794520548	0.6917808219178082
P0AEV4	c_region	0.0	0.0	1.0	38.40800018310547	0.0	0.0
P0AEV7	n_domain	0.5112781954887218	0.2706766917293233	0.21804511278195493	82.19511273032741	0.7443609022556391	0.6240601503759399
P0AEV9	n_domain	0.40875912408759124	0.25547445255474455	0.33576642335766427	90.0191969210214	0.9124087591240876	0.7445255474452555
P0AEV9	c_region	0.0	0.058823529411764705	0.9411764705882353	85.52411674050724	0.8235294117647058	0.7058823529411765
P0AEW1	n_domain	0.819047619047619	0.009523809523809525	0.17142857142857146	91.80942849658784	0.9619047619047619	0.7380952380952381
P0AEW1	c_region	0.0	0.0	1.0	67.23166720072429	0.3333333333333333	0.0
P0AEW4	n_domain	0.25680933852140075	0.29571984435797666	0.4474708171206226	95.91272383812337	0.9883268482490273	0.9221789883268483
P0AEW4	c_region	0.0	0.0	1.0	89.08266703287761	1.0	0.5333333333333333
P0AEW6	pre_domain	0.0	0.0	1.0	50.21029382593491	0.058823529411764705	0.0
P0AEW6	n_domain	0.45454545454545453	0.1893939393939394	0.356060606060606	92.81602272842869	0.9545454545454546	0.821969696969697
P0AEW9	n_domain	0.42671009771986973	0.2736156351791531	0.2996742671009772	94.9605212630977	1.0	0.8957654723127035
P0AEX3	pre_domain	0.0	0.0	1.0	34.31999984154334	0.0	0.0
P0AEX3	n_domain	0.8744186046511628	0.0	0.12558139534883717	88.5170234502748	0.9906976744186047	0.5906976744186047
P0AEX3	c_region	0.8627450980392157	0.0	0.13725490196078427	91.81274509429932	0.9558823529411765	0.8284313725490197
P0AEX5	pre_domain	0.0	0.0	1.0	72.71833229064941	0.5	0.3333333333333333
P0AEX5	n_domain	0.3986013986013986	0.22377622377622378	0.3776223776223777	93.42055927623402	0.965034965034965	0.916083916083916
P0AEX5	c_region	0.5071428571428571	0.20714285714285716	0.2857142857142857	93.12371390206474	1.0	0.8071428571428572
P0AEX7	n_domain	0.7945205479452054	0.05821917808219178	0.14726027397260277	90.77972621133883	1.0	0.660958904109589
P0AEX7	c_region	0.0	0.0	1.0	68.10714312962124	0.5	0.0
P0AEX9	pre_domain	0.0	0.0	1.0	52.36843752861023	0.15625	0.03125
P0AEX9	n_domain	0.5084745762711864	0.22598870056497175	0.2655367231638418	97.9783050192278	1.0	1.0
P0AEX9	c_region	0.7804878048780488	0.0	0.2195121951219512	97.54682885146723	1.0	0.975609756097561
P0AEY1	n_domain	0.8636363636363636	0.0	0.13636363636363635	84.6129997773604	0.8772727272727273	0.4590909090909091
P0AEY3	n_domain	0.7450980392156863	0.0	0.2549019607843137	93.97261426339742	1.0	0.7320261437908496
P0AEY3	c_region	0.8148148148148148	0.0	0.18518518518518523	94.04962935271087	0.9814814814814815	0.8703703703703703
P0AEY5	n_domain	0.41578947368421054	0.20526315789473684	0.3789473684210527	97.64263132998818	1.0	0.968421052631579
P0AEY8	pre_domain	0.0	0.0	1.0	42.20083363850912	0.0	0.0
P0AEY8	n_domain	0.9162011173184358	0.0	0.08379888268156421	95.38843555556996	0.9888268156424581	0.9441340782122905
P0AEY8	c_region	0.8036529680365296	0.0	0.19634703196347036	94.50821913976104	0.9863013698630136	0.9041095890410958
P0AEZ1	n_domain	0.511864406779661	0.13898305084745763	0.3491525423728813	95.61437293877036	0.9898305084745763	0.9050847457627119
P0AEZ3	n_domain	0.4548872180451128	0.16541353383458646	0.37969924812030076	94.37593972055535	0.9661654135338346	0.8872180451127819
P0AEZ7	pre_domain	0.0	0.0	1.0	37.574655368410305	0.017241379310344827	0.0
P0AEZ7	n_domain	0.708994708994709	0.037037037037037035	0.253968253968254	96.54497342387205	1.0	1.0
P0AEZ7	c_region	0.3951219512195122	0.17073170731707318	0.4341463414634146	78.79482922437714	0.775609756097561	0.24878048780487805
P0AEZ9	n_domain	0.4588235294117647	0.19411764705882353	0.34705882352941186	97.56352929507985	0.9882352941176471	0.9823529411764705
P0AF01	n_domain	0.8303571428571429	0.0	0.1696428571428571	93.27147313526699	0.9866071428571429	0.8348214285714286
P0AF03	n_domain	0.43548387096774194	0.23118279569892472	0.33333333333333326	97.37166673393659	1.0	0.9516129032258065
P0AF03	c_region	0.0	0.0	1.0	62.923333485921226	0.3333333333333333	0.16666666666666666
P0AF06	pre_domain	0.0	0.0	1.0	55.31782614666483	0.0	0.0
P0AF06	n_domain	0.9166666666666666	0.0	0.08333333333333337	79.41729164123535	0.75	0.2916666666666667
P0AF06	c_region	0.3670886075949367	0.1518987341772152	0.4810126582278481	83.25232052702441	0.7383966244725738	0.5569620253164557
P0AF08	n_domain	0.4367816091954023	0.26436781609195403	0.29885057471264365	92.41839104137202	0.9310344827586207	0.9080459770114943
P0AF08	c_region	0.3892857142857143	0.225	0.3857142857142858	91.23149991716657	0.9428571428571428	0.7607142857142857
P0AF10	pre_domain	0.0	0.0	1.0	44.55099983215332	0.0	0.0
P0AF10	n_domain	0.7486033519553073	0.0	0.25139664804469275	92.787765545552	0.9720670391061452	0.8324022346368715
P0AF10	c_region	0.0	0.0	1.0	76.06833330790202	0.6666666666666666	0.3333333333333333
P0AF12	n_domain	0.4104803493449782	0.3231441048034934	0.26637554585152834	96.12113522858598	0.9956331877729258	0.9082969432314411
P0AF16	n_domain	0.8937007874015748	0.0	0.10629921259842523	89.89688969409372	0.9881889763779528	0.6456692913385826
P0AF16	c_region	0.8470588235294118	0.0	0.15294117647058825	89.64756857180127	0.9607843137254902	0.6823529411764706
P0AF18	n_domain	0.04395604395604396	0.5934065934065934	0.3626373626373627	98.62296697595617	1.0	1.0
P0AF20	pre_domain	0.0	0.0	1.0	46.456363677978516	0.09090909090909091	0.0
P0AF20	n_domain	0.5857142857142857	0.14285714285714285	0.2714285714285714	89.89185698372977	0.8714285714285714	0.7714285714285715
P0AF20	c_region	0.4369230769230769	0.23692307692307693	0.3261538461538461	96.0094155883789	1.0	0.96
P0AF24	n_domain	0.41353383458646614	0.21804511278195488	0.36842105263157904	97.2493984251094	1.0	0.9924812030075187
P0AF24	c_region	0.0	0.0	1.0	97.18222215440538	1.0	1.0
P0AF26	n_domain	0.751412429378531	0.011299435028248588	0.23728813559322037	94.45451954125011	1.0	0.8531073446327684
P0AF26	c_region	0.3275862068965517	0.0	0.6724137931034483	60.164827708540294	0.3275862068965517	0.0
P0AF28	pre_domain	0.0	0.0	1.0	59.33833376566569	0.3333333333333333	0.16666666666666666
P0AF28	n_domain	0.4789915966386555	0.23529411764705882	0.28571428571428564	92.9275632585798	0.9915966386554622	0.8487394957983193
P0AF28	c_region	0.7032967032967034	0.0	0.29670329670329665	88.27098888355297	0.9230769230769231	0.6153846153846154
P0AF32	n_domain	0.8232558139534883	0.0	0.17674418604651165	96.806093366756	0.9953488372093023	0.9767441860465116
P0AF32	c_region	0.0	0.0	1.0	96.30727247758345	1.0	0.9090909090909091
P0AF34	n_domain	0.8034188034188035	0.0	0.19658119658119655	88.63367507804153	1.0	0.41025641025641024
P0AF34	c_region	0.0	0.07407407407407407	0.9259259259259259	66.99555644282589	0.6666666666666666	0.0
P0AF40	n_domain	0.864406779661017	0.0	0.13559322033898302	90.18508481171172	0.9576271186440678	0.6694915254237288
P0AF43	n_domain	0.868421052631579	0.0	0.13157894736842102	89.75371712132504	0.9539473684210527	0.6677631578947368
P0AF43	c_region	0.7907949790794979	0.0	0.20920502092050208	89.9383682346743	0.9205020920502092	0.7740585774058577
P0AF45	n_domain	0.7049180327868853	0.0	0.29508196721311475	53.88967201357982	0.16393442622950818	0.0
P0AF45	c_region	0.0	0.0	1.0	46.992631811844674	0.0	0.0
P0AF48	n_domain	0.2536231884057971	0.37681159420289856	0.3695652173913043	97.54130443628283	1.0	0.9927536231884058
P0AF50	n_domain	0.4298245614035088	0.3157894736842105	0.2543859649122807	95.97017488981548	1.0	0.9912280701754386
P0AF52	pre_domain	0.0	0.0	1.0	45.66300010681152	0.0	0.0
P0AF52	n_domain	0.724025974025974	0.032467532467532464	0.2435064935064935	83.32879857893114	0.8701298701298701	0.2857142857142857
P0AF52	c_region	0.7857142857142857	0.0	0.2142857142857143	80.63057147434779	0.8	0.21428571428571427
P0AF54	n_domain	0.8921568627450981	0.06862745098039216	0.03921568627450975	83.60745142020431	0.7941176470588235	0.4215686274509804
P0AF56	pre_domain	0.0	0.0	1.0	53.50217354815939	0.17391304347826086	0.13043478260869565
P0AF56	n_domain	0.7804878048780488	0.00975609756097561	0.20975609756097557	97.79970718011623	1.0	1.0
P0AF59	n_domain	0.30666666666666664	0.21333333333333335	0.48	92.67879994710286	0.9866666666666667	0.88
P0AF61	pre_domain	0.0	0.0	1.0	62.071429116385325	0.2857142857142857	0.0
P0AF61	n_domain	0.43333333333333335	0.3	0.26666666666666666	90.1186665005154	0.9888888888888889	0.6777777777777778
P0AF63	n_domain	0.6074074074074074	0.08148148148148149	0.3111111111111111	95.75148196750217	1.0	0.8962962962962963
P0AF67	n_domain	0.35570469798657717	0.30201342281879195	0.3422818791946308	95.41906041906984	1.0	0.9530201342281879
P0AF70	pre_domain	0.0	0.0	1.0	53.804615607628456	0.038461538461538464	0.0
P0AF70	n_domain	0.29545454545454547	0.29545454545454547	0.4090909090909091	72.62681809338656	0.6363636363636364	0.10227272727272728
P0AF73	n_domain	0.9516129032258065	0.0	0.048387096774193505	90.54935430711315	0.9838709677419355	0.6290322580645161
P0AF76	n_domain	0.4094488188976378	0.3700787401574803	0.22047244094488194	94.60929161732591	0.9921259842519685	0.9133858267716536
P0AF78	pre_domain	0.0	0.0	1.0	42.17705850040211	0.0	0.0
P0AF78	n_domain	0.9158878504672897	0.0	0.08411214953271029	80.78817754371144	0.7616822429906542	0.40186915887850466
P0AF80	n_domain	0.9	0.0	0.09999999999999998	87.98538448627178	0.9923076923076923	0.47692307692307695
P0AF82	pre_domain	0.0	0.0	1.0	58.739583333333336	0.08333333333333333	0.0
P0AF82	n_domain	0.22727272727272727	0.4696969696969697	0.303030303030303	90.00969707604611	1.0	0.6212121212121212
P0AF86	n_domain	0.36666666666666664	0.3333333333333333	0.3	86.89477801852756	0.7888888888888889	0.6666666666666666
P0AF90	n_domain	0.4818181818181818	0.3181818181818182	0.2	94.27781815962358	1.0	0.9363636363636364
P0AF90	c_region	0.0	0.0	1.0	64.70080032348633	0.24	0.12
P0AF93	n_domain	0.3467741935483871	0.28225806451612906	0.3709677419354838	98.03782210811492	1.0	1.0
P0AF96	n_domain	0.1360544217687075	0.5238095238095238	0.34013605442176864	97.76115614702913	1.0	1.0
P0AF98	n_domain	0.8735632183908046	0.0	0.12643678160919536	87.38440613728373	0.9272030651340997	0.5363984674329502
P0AFA2	n_domain	0.9273743016759777	0.0	0.07262569832402233	89.38653624124368	0.9776536312849162	0.6033519553072626
P0AFA2	c_region	0.5458937198067633	0.1642512077294686	0.2898550724637681	82.17002416693646	0.8381642512077294	0.3864734299516908
P0AFA5	n_domain	0.6098654708520179	0.09641255605381166	0.2937219730941704	87.31883403110932	0.9663677130044843	0.4461883408071749
P0AFA5	c_region	0.5618374558303887	0.07420494699646643	0.3639575971731449	83.81279162888814	0.8763250883392226	0.36395759717314485
P0AFA7	n_domain	0.7948717948717948	0.0	0.20512820512820518	94.178589454064	1.0	0.8589743589743589
P0AFA7	c_region	0.8213457076566125	0.0	0.17865429234338748	90.80229710094336	0.9651972157772621	0.6774941995359629
P0AFA9	pre_domain	0.0	0.0	1.0	68.11374807357788	0.375	0.0
P0AFA9	n_domain	0.7827715355805244	0.00749063670411985	0.2097378277153558	92.85325822580174	0.9700374531835206	0.8202247191011236
P0AFB1	pre_domain	0.0	0.0	1.0	61.82459465233055	0.2702702702702703	0.21621621621621623
P0AFB1	n_domain	0.8274509803921568	0.0	0.1725490196078432	96.33345112520105	0.9725490196078431	0.9529411764705882
P0AFB5	pre_domain	0.0	0.0	1.0	67.26499891281128	0.5	0.0
P0AFB5	n_domain	0.3137254901960784	0.4117647058823529	0.27450980392156865	92.86970572378121	1.0	0.8431372549019608
P0AFB5	c_region	0.502092050209205	0.2384937238493724	0.2594142259414226	89.38949797243254	0.9581589958158996	0.6108786610878661
P0AFB8	n_domain	0.5083333333333333	0.2	0.2916666666666667	86.69258311589559	0.95	0.44166666666666665
P0AFB8	c_region	0.5217391304347826	0.1072463768115942	0.3710144927536232	85.883912846662	0.9130434782608695	0.553623188405797
P0AFC0	pre_domain	0.0	0.0	1.0	75.88888846503363	0.6666666666666666	0.4444444444444444
P0AFC0	n_domain	0.27007299270072993	0.34306569343065696	0.3868613138686131	97.10839420513516	1.0	1.0
P0AFC3	n_domain	0.7163120567375887	0.0	0.2836879432624113	82.38212769420434	0.75177304964539	0.4326241134751773
P0AFC7	n_domain	0.36666666666666664	0.31666666666666665	0.31666666666666665	72.6084997177124	0.5666666666666667	0.13333333333333333
P0AFC7	c_region	0.44	0.0	0.56	85.3104002380371	0.96	0.16
P0AFD1	pre_domain	0.0	0.0	1.0	47.28083276748657	0.16666666666666666	0.08333333333333333
P0AFD1	n_domain	0.7	0.0	0.30000000000000004	96.14214314052037	1.0	1.0
P0AFD1	c_region	0.34523809523809523	0.23809523809523808	0.4166666666666667	96.61916678292411	1.0	0.9880952380952381
P0AFD4	pre_domain	0.0	0.0	1.0	63.04400100708008	0.2	0.0
P0AFD4	n_domain	0.8125	0.0	0.1875	89.5384372472763	1.0	0.5625
P0AFD4	c_region	0.70703125	0.01953125	0.2734375	89.31812511384487	0.96484375	0.60546875
P0AFD6	pre_domain	0.4782608695652174	0.0	0.5217391304347826	92.35173963463825	1.0	0.8478260869565217
P0AFD6	n_domain	0.20192307692307693	0.27884615384615385	0.5192307692307693	96.22144251603346	1.0	1.0
P0AFD6	c_region	0.23333333333333334	0.06666666666666667	0.7	88.91233342488607	1.0	0.3333333333333333
P0AFE0	n_domain	0.911504424778761	0.008849557522123894	0.07964601769911507	90.69911497673102	0.9469026548672567	0.6991150442477876
P0AFE0	c_region	0.704225352112676	0.014084507042253521	0.2816901408450705	82.17549283739547	0.6619718309859155	0.5070422535211268
P0AFE4	n_domain	0.9021739130434783	0.021739130434782608	0.07608695652173912	96.49141336523968	1.0	0.9782608695652174
P0AFE4	c_region	0.0	0.0	1.0	73.78800048828126	0.6	0.0
P0AFE8	n_domain	0.7404255319148936	0.07659574468085106	0.18297872340425536	93.0536595121343	0.9617021276595744	0.8382978723404255
P0AFE8	c_region	0.7956204379562044	0.0072992700729927005	0.1970802919708029	93.8999997577528	0.9817518248175182	0.9087591240875912
P0AFF0	n_domain	0.807843137254902	0.0392156862745098	0.15294117647058822	95.20243144315832	1.0	0.9215686274509803
P0AFF0	c_region	0.7566371681415929	0.008849557522123894	0.23451327433628322	92.97004438079564	0.9690265486725663	0.7964601769911505
P0AFF2	n_domain	0.7973421926910299	0.0	0.2026578073089701	90.32634552610277	0.946843853820598	0.6777408637873754
P0AFF4	n_domain	0.8806818181818182	0.0	0.11931818181818177	95.4671592278914	1.0	0.9204545454545454
P0AFF4	c_region	0.7666666666666667	0.016666666666666666	0.21666666666666662	88.70770843029023	0.9	0.7083333333333334
P0AFF6	n_domain	0.5	0.21311475409836064	0.28688524590163933	84.75844295689318	0.9590163934426229	0.20491803278688525
P0AFF6	c_region	0.5013404825737265	0.2037533512064343	0.2949061662198391	86.98600529729521	0.9624664879356568	0.45576407506702415
P0AFG0	n_domain	0.3247863247863248	0.2905982905982906	0.38461538461538464	74.36410251845662	0.6581196581196581	0.02564102564102564
P0AFG0	c_region	0.03125	0.515625	0.453125	72.6368750333786	0.703125	0.0
P0AFG3	pre_domain	0.5903614457831325	0.0	0.40963855421686746	73.7190359184541	0.6987951807228916	0.0963855421686747
P0AFG3	n_domain	0.5783132530120482	0.07228915662650602	0.3493975903614458	91.8719275600939	0.9759036144578314	0.8313253012048193
P0AFG3	c_region	0.4380704041720991	0.15514993481095177	0.4067796610169492	96.31310290121503	0.9856584093872229	0.9530638852672751
P0AFG6	n_domain	0.0	0.5875	0.4125	87.73162493705749	0.975	0.35
P0AFG6	c_region	0.38580246913580246	0.2037037037037037	0.4104938271604939	84.55861103387527	0.8364197530864198	0.6080246913580247
P0AFG8	pre_domain	0.6428571428571429	0.0	0.3571428571428571	78.67553554262433	0.75	0.17857142857142858
P0AFG8	n_domain	0.4939759036144578	0.07951807228915662	0.4265060240963856	97.03674678572689	1.0	0.9493975903614458
P0AFG8	c_region	0.4182692307692308	0.15384615384615385	0.4278846153846153	97.5253602724809	1.0	0.9519230769230769
P0AFH0	n_domain	0.4358974358974359	0.3717948717948718	0.1923076923076923	97.63923077705579	1.0	1.0
P0AFH0	c_region	0.44565217391304346	0.06521739130434782	0.4891304347826087	93.61989124961521	0.9891304347826086	0.8369565217391305
P0AFH2	n_domain	0.75	0.0	0.25	85.62319405873616	0.9861111111111112	0.3472222222222222
P0AFH2	c_region	0.8247863247863247	0.008547008547008548	0.1666666666666667	90.59581221882095	0.9786324786324786	0.6837606837606838
P0AFH6	pre_domain	0.75	0.0	0.25	62.97291692097982	0.2916666666666667	0.0
P0AFH6	n_domain	0.7838827838827839	0.014652014652014652	0.20146520146520147	91.73388300186548	1.0	0.706959706959707
P0AFH6	c_region	0.0	0.0	1.0	57.42600021362305	0.2	0.0
P0AFH8	pre_domain	0.0	0.0	1.0	40.468064215875444	0.0	0.0
P0AFH8	n_domain	0.6	0.24444444444444444	0.15555555555555559	89.64111111958822	0.9222222222222223	0.6444444444444445
P0AFH8	c_region	0.425	0.275	0.29999999999999993	86.91662497520447	0.875	0.625
P0AFI0	pre_domain	0.0	0.0	1.0	66.3200003306071	0.3333333333333333	0.16666666666666666
P0AFI0	n_domain	0.536723163841808	0.20903954802259886	0.2542372881355932	98.24005657131389	1.0	1.0
P0AFI0	c_region	0.4304461942257218	0.15748031496062992	0.41207349081364825	96.83968486435457	0.9921259842519685	0.958005249343832
P0AFI2	pre_domain	0.6785714285714286	0.0	0.3214285714285714	84.51464298793248	0.8571428571428571	0.5357142857142857
P0AFI2	n_domain	0.49777777777777776	0.1688888888888889	0.33333333333333337	96.16251120673286	1.0	0.9488888888888889
P0AFI2	c_region	0.11678832116788321	0.3759124087591241	0.5072992700729928	89.32149632307735	0.9416058394160584	0.7116788321167883
P0AFI5	pre_domain	0.0	0.0	1.0	58.34414635635004	0.1951219512195122	0.14634146341463414
P0AFI5	n_domain	0.4323308270676692	0.2518796992481203	0.31578947368421056	96.12781944848541	0.9849624060150376	0.9135338345864662
P0AFI7	n_domain	0.3364485981308411	0.3317757009345794	0.3317757009345794	95.05537380681973	0.985981308411215	0.8738317757009346
P0AFI9	n_domain	0.9040697674418605	0.0	0.09593023255813948	86.7912789832714	0.9011627906976745	0.5232558139534884
P0AFI9	c_region	0.0	0.0	1.0	52.8022215101454	0.1111111111111111	0.0
P0AFJ1	pre_domain	0.0	0.21428571428571427	0.7857142857142857	75.62339265005929	0.7678571428571429	0.0
P0AFJ1	n_domain	0.0	0.5185185185185185	0.4814814814814815	80.91962998001664	0.9259259259259259	0.0
P0AFJ5	n_domain	0.44715447154471544	0.23577235772357724	0.3170731707317073	91.05390244770825	0.975609756097561	0.6829268292682927
P0AFJ5	c_region	0.4326923076923077	0.2403846153846154	0.32692307692307687	85.4194231400123	0.8846153846153846	0.5
P0AFJ7	n_domain	0.8438356164383561	0.005479452054794521	0.15068493150684933	88.34027383882706	0.9506849315068493	0.547945205479452
P0AFK0	n_domain	0.3559322033898305	0.3983050847457627	0.24576271186440685	95.66173734503278	0.9788135593220338	0.9322033898305084
P0AFK0	c_region	0.20093457943925233	0.3644859813084112	0.4345794392523365	97.65668205902955	1.0	0.9813084112149533
P0AFK2	pre_domain	0.0	0.0	1.0	81.66749858856201	0.875	0.125
P0AFK2	n_domain	0.7633928571428571	0.05803571428571429	0.1785714285714286	91.65299136298043	0.9955357142857143	0.7321428571428571
P0AFK2	c_region	0.0	0.0	1.0	71.89285823277065	0.5714285714285714	0.0
P0AFK4	n_domain	0.7021276595744681	0.1702127659574468	0.1276595744680851	91.8736166446767	1.0	0.8085106382978723
P0AFK4	c_region	0.8157894736842105	0.0	0.1842105263157895	91.31447370428788	0.9736842105263158	0.7763157894736842
P0AFK6	n_domain	0.7450980392156863	0.0392156862745098	0.2156862745098039	83.12176498712277	0.9215686274509803	0.21568627450980393
P0AFK6	c_region	0.8356807511737089	0.0	0.16431924882629112	87.83901409811817	0.92018779342723	0.6619718309859155
P0AFK9	pre_domain	0.0	0.0	1.0	43.97749980290731	0.0	0.0
P0AFK9	n_domain	0.4519774011299435	0.2033898305084746	0.34463276836158185	95.47802299025369	0.9887005649717514	0.9378531073446328
P0AFK9	c_region	0.64	0.08	0.27999999999999997	93.43919982910157	0.96	0.92
P0AFL1	pre_domain	0.0	0.0	1.0	59.521111806233726	0.1111111111111111	0.0
P0AFL1	n_domain	0.6829268292682927	0.04878048780487805	0.26829268292682923	83.0490241632229	0.8536585365853658	0.3170731707317073
P0AFL1	c_region	0.8528138528138528	0.0	0.1471861471861472	90.14930756473954	0.9913419913419913	0.6190476190476191
P0AFL3	pre_domain	0.0	0.0	1.0	49.13049964904785	0.0	0.0
P0AFL3	n_domain	0.16666666666666666	0.3630952380952381	0.4702380952380953	96.66845196769351	0.9642857142857143	0.9523809523809523
P0AFL6	pre_domain	0.0	0.0	1.0	60.004545038396664	0.18181818181818182	0.0
P0AFL6	n_domain	0.4948453608247423	0.24398625429553264	0.26116838487972505	94.87687289837709	0.9965635738831615	0.8969072164948454
P0AFL6	c_region	0.5876777251184834	0.08530805687203792	0.3270142180094787	91.44251184327908	0.943127962085308	0.7867298578199052
P0AFL9	pre_domain	0.0	0.0	1.0	31.168000411987304	0.0	0.0
P0AFL9	n_domain	0.11428571428571428	0.34285714285714286	0.5428571428571428	86.94299981253488	0.9571428571428572	0.4142857142857143
P0AFL9	c_region	0.6378378378378379	0.10270270270270271	0.2594594594594594	85.60335142805769	0.918918918918919	0.3945945945945946
P0AFM2	pre_domain	0.0	0.0	1.0	64.52862114741885	0.27586206896551724	0.20689655172413793
P0AFM2	n_domain	0.6050955414012739	0.17834394904458598	0.21656050955414016	98.09019086315374	1.0	1.0
P0AFM4	pre_domain	0.0	0.0	1.0	56.94740733393916	0.037037037037037035	0.0
P0AFM4	n_domain	0.7948717948717948	0.0	0.20512820512820518	83.90179506937663	0.8461538461538461	0.38461538461538464
P0AFM6	n_domain	0.9548387096774194	0.0	0.04516129032258065	92.53006483508695	1.0	0.7032258064516129
P0AFM6	c_region	0.8461538461538461	0.0	0.15384615384615385	68.80323069645809	0.47692307692307695	0.0
P0AFM9	n_domain	0.9253731343283582	0.0	0.07462686567164178	87.23656685672589	0.8656716417910447	0.5970149253731343
P0AFM9	c_region	0.0	0.0	1.0	82.41142817905971	1.0	0.0
P0AFN2	pre_domain	0.0	0.047619047619047616	0.9523809523809523	52.9485711597261	0.0	0.0
P0AFN2	n_domain	0.82	0.02	0.16000000000000006	67.61240043640137	0.46	0.0
P0AFN2	c_region	0.5833333333333334	0.0	0.41666666666666663	74.65541688601176	0.5833333333333334	0.25
P0AFN6	n_domain	0.856	0.016	0.128	85.53883999633788	0.944	0.312
P0AFN6	c_region	0.0	0.0	1.0	58.78666687011719	0.0	0.0
P0AFP0	n_domain	0.844559585492228	0.0	0.15544041450777202	92.77979276587926	0.9844559585492227	0.8134715025906736
P0AFP0	c_region	0.0	0.0	1.0	62.017857142857146	0.14285714285714285	0.0
P0AFP2	pre_domain	0.0	0.0	1.0	56.0112498998642	0.125	0.0625
P0AFP2	n_domain	0.5376344086021505	0.10752688172043011	0.3548387096774194	97.42849460724861	1.0	1.0
P0AFP4	pre_domain	0.0	0.0	1.0	49.44624996185303	0.1875	0.125
P0AFP4	n_domain	0.5476190476190477	0.17063492063492064	0.2817460317460317	95.64257912408738	1.0	0.8888888888888888
P0AFP6	n_domain	0.48412698412698413	0.20634920634920634	0.3095238095238095	98.34619061909025	1.0	1.0
P0AFP6	c_region	0.0	0.0	1.0	93.32857186453683	1.0	0.7142857142857143
P0AFP9	n_domain	0.8455284552845529	0.0	0.1544715447154471	89.45487825657294	0.9796747967479674	0.5894308943089431
P0AFQ2	pre_domain	0.0	0.0	1.0	62.58714294433594	0.2857142857142857	0.0
P0AFQ2	n_domain	0.8458333333333333	0.0	0.15416666666666667	91.25912526448568	0.9958333333333333	0.7041666666666667
P0AFQ2	c_region	0.0	0.0	1.0	63.268333435058594	0.3333333333333333	0.0
