uniprot_accession	source_dataset	n_domains	groel_class	length_n_domain	length_c_region	length_diff	length_ratio	net_charge_n_domain	net_charge_c_region	net_charge_diff	net_charge_ratio	frac_hydrophobic_n_domain	frac_hydrophobic_c_region	frac_hydrophobic_diff	frac_hydrophobic_ratio	frac_helix_n_domain	frac_helix_c_region	frac_helix_diff	frac_helix_ratio	frac_strand_n_domain	frac_strand_c_region	frac_strand_diff	frac_strand_ratio	mean_plddt_n_domain	mean_plddt_c_region	mean_plddt_diff	mean_plddt_ratio	frac_plddt_gt70_n_domain	frac_plddt_gt70_c_region	frac_plddt_gt70_diff	frac_plddt_gt70_ratio	relative_contact_order_n_domain	relative_contact_order_c_region	relative_contact_order_diff	relative_contact_order_ratio
P0A6Y5	groel	3	II	176.0	116.0	60.0	1.5172413793103448	-10.0	-20.0	10.0	0.5	0.3863636363636363	0.3362068965517241	0.0501567398119122	1.1491841491841492	0.25	0.4827586206896552	-0.2327586206896552	0.5178571428571428	0.4375	0.146551724137931	0.2909482758620689	2.985294117647059	93.81227272727271	88.76206896551726	5.050203761755469	1.0568959671694609	0.9829545454545454	0.8879310344827587	0.0950235109717867	1.1070167696381288	0.2437424242424242	0.1560520760028149	0.0876903482396093	1.5619300331386012
P0A6Y8	groel	5	II	375.0	259.0	116.0	1.447876447876448	-15.0	-16.0	1.0	0.9375	0.384	0.3629343629343629	0.021065637065637	1.0580425531914894	0.424	0.4092664092664093	0.0147335907335907	1.036	0.304	0.2432432432432432	0.0607567567567567	1.2497777777777777	97.00343999999998	85.41397683397683	11.589463166023153	1.1356857928363426	0.9973333333333332	0.8687258687258688	0.1286074646074645	1.1480414814814814	0.1901267787839586	0.116666865892872	0.0734599128910865	1.629655320976396
P0A6Z6	groel	2	II	47.0	86.0	-39.0	0.5465116279069767	-2.0	-6.0	4.0	0.3333333333333333	0.3404255319148936	0.3488372093023256	-0.0084116773874319	0.975886524822695	0.6595744680851063	0.2674418604651162	0.3921326076199901	2.466234967622572	0.0	0.4651162790697674	-0.4651162790697674	0.0	86.64553191489362	92.75732558139536	-6.111793666501725	0.9341098546320358	0.8723404255319149	0.9767441860465116	-0.1044037605145966	0.8931104356636272	0.202127659574468	0.4940008887572211	-0.291873229182753	0.4091645666528438
P0A705	groel	5	II	49.0	840.0	-791.0	0.0583333333333333	-2.0	-12.0	10.0	0.1666666666666666	0.3673469387755102	0.3714285714285714	-0.0040816326530612	0.989010989010989	0.6122448979591837	0.3869047619047619	0.2253401360544217	1.5824175824175823	0.0816326530612244	0.2857142857142857	-0.2040816326530612	0.2857142857142857	84.24857142857144	78.49245238095239	5.756119047619052	1.0733334081560162	0.979591836734694	0.775	0.2045918367346938	1.2639894667544436	0.425	0.0575335110716137	0.3674664889283863	7.38699919549477
P0A707	groel	2	I or II	74.0	97.0	-23.0	0.7628865979381443	-3.0	8.0	-11.0	-0.375	0.3378378378378378	0.3608247422680412	-0.0229869044302034	0.9362934362934364	0.3648648648648648	0.4123711340206185	-0.0475062691557536	0.8847972972972973	0.3108108108108108	0.2783505154639175	0.0324602953468932	1.1166166166166165	92.7754054054054	89.90628865979382	2.869116745611592	1.031912303225733	0.9864864864864864	0.979381443298969	0.0071050431875174	1.0072546230440969	0.3069862315145334	0.3133852988014416	-0.0063990672869082	0.979580831291762
P0A717	groel	2	II	299.0	10.0	289.0	29.9	-4.0	-3.0	-1.0	1.3333333333333333	0.4414715719063545	0.4	0.0414715719063544	1.1036789297658862	0.3311036789297659	0.3	0.0311036789297659	1.1036789297658864	0.2642140468227424	0.0	0.2642140468227424		95.10665551839465	82.316	12.790655518394644	1.1553848039068304	0.9732441471571908	0.8	0.1732441471571906	1.2165551839464883	0.1389861410946186			
P0A722	groel	2	II	196.0	66.0	130.0	2.9696969696969697	-6.0	4.0	-10.0	-1.5	0.3928571428571428	0.3787878787878788	0.014069264069264	1.0371428571428571	0.0153061224489795	0.696969696969697	-0.6816635745207175	0.021960958296362	0.3775510204081632	0.0303030303030303	0.3472479901051329	12.459183673469386	98.05326530612244	97.04257575757576	1.0106895485466936	1.0104149085147072	1.0	1.0	0.0	1.0	0.1000908984283368	0.2653679653679654	-0.1652770669396285	0.3771777738490344
P0A799	groel	2	I	374.0	6.0	368.0	62.333333333333336	-13.0	1.0	-14.0	-13.0	0.4385026737967914	0.1666666666666666	0.2718360071301248	2.6310160427807485	0.4090909090909091	0.5	-0.0909090909090908	0.8181818181818182	0.1898395721925133	0.0	0.1898395721925133		96.47676470588236	91.79166666666669	4.685098039215674	1.0510405596646284	1.0	1.0	0.0	1.0	0.1410851702099908			
P0A7D4	groel	3	I	254.0	173.0	81.0	1.4682080924855492	-6.0	-4.0	-2.0	1.5	0.3818897637795275	0.3583815028901734	0.0235082608893541	1.0655956311912624	0.4803149606299212	0.2658959537572254	0.2144190068726958	1.8064019171516603	0.1653543307086614	0.2890173410404624	-0.123663010331801	0.5721259842519685	95.713031496063	94.98687861271677	0.7261528833462307	1.0076447704562113	1.0	1.0	0.0	1.0	0.2902345969640393	0.2409849854149143	0.0492496115491249	1.2043679670097691
P0A7X6	groel	2	II	97.0	82.0	15.0	1.1829268292682926	-4.0	-7.0	3.0	0.5714285714285714	0.3814432989690721	0.3902439024390244	-0.0088006034699522	0.9774484536082472	0.1443298969072164	0.048780487804878	0.0955494091023384	2.958762886597938	0.4639175257731959	0.4268292682926829	0.0370882574805129	1.0868924889543448	90.09855670103092	92.83353658536583	-2.734979884334919	0.9705388808297748	0.9587628865979382	1.0	-0.0412371134020618	0.9587628865979382	0.4068909386869235	0.284525924729446	0.1223650139574775	1.4300663079254858
P0A7Z4	groel	3	I	206.0	109.0	97.0	1.889908256880734	-12.0	-7.0	-5.0	1.7142857142857142	0.3640776699029126	0.4036697247706422	-0.0395920548677296	0.901919682259488	0.1893203883495145	0.4770642201834862	-0.2877438318339717	0.3968446601941747	0.4611650485436893	0.018348623853211	0.4428164246904783	25.133495145631063	90.46271844660194	77.1747706422018	13.287947804400131	1.1721799455162076	0.9660194174757282	0.7339449541284404	0.2320744633472877	1.3162014563106796	0.3468572145965852	0.2340077918813623	0.1128494227152228	1.4822464320864814
P0A805	groel	2	I	171.0	3.0	168.0	57.0	1.0	0.0	1.0		0.3625730994152046	0.6666666666666666	-0.3040935672514619	0.543859649122807	0.6140350877192983	0.6666666666666666	-0.0526315789473683	0.9210526315789476	0.1578947368421052	0.0	0.1578947368421052		89.96532163742691	70.83333333333333	19.131988304093586	1.270098658410733	0.9941520467836256	0.6666666666666666	0.327485380116959	1.4912280701754386	0.2582072465113401			
P0A817	groel	3	III	229.0	151.0	78.0	1.5165562913907285	-16.0	0.0	-16.0		0.3842794759825327	0.3841059602649007	0.000173515717632	1.0004517391959042	0.3449781659388646	0.3973509933774834	-0.0523728274386187	0.8681950509461428	0.3362445414847161	0.1258278145695364	0.2104167269151797	2.6722592507469547	95.82187772925764	96.72052980132452	-0.8986520720668807	0.9907087763692692	1.0	0.9933774834437086	0.0066225165562914	1.0066666666666666	0.2105685906283231	0.2756713485190306	-0.0651027578907074	0.7638392301541153
P0A825	groel	2	I	406.0	1.0	405.0	406.0	-7.0	0.0	-7.0		0.3817733990147783	1.0	-0.6182266009852218	0.3817733990147783	0.4876847290640394	0.0	0.4876847290640394		0.1379310344827586	0.0	0.1379310344827586		97.97150246305416	84.38	13.59150246305417	1.1610749284552522	1.0	1.0	0.0	1.0	0.2218677138299178			
P0A850	groel	3	I	115.0	317.0	-202.0	0.3627760252365931	0.0	-23.0	23.0	-0.0	0.391304347826087	0.3880126182965299	0.003291729529557	1.0084835630965006	0.4260869565217391	0.4984227129337539	-0.0723357564120148	0.8548706659328563	0.2782608695652174	0.2018927444794952	0.0763681250857221	1.3782608695652174	90.09521739130436	89.62485804416403	0.4703593471403167	1.0052480902888408	1.0	0.9905362776025236	0.0094637223974763	1.0095541401273886	0.3436545240893067	0.2524191402835316	0.0912353838057751	1.3614440002580406
P0A853	groel	2	II	459.0	4.0	455.0	114.75	-6.0	0.0	-6.0		0.3834422657952069	0.5	-0.116557734204793	0.7668845315904139	0.477124183006536	0.0	0.477124183006536		0.1328976034858388	0.75	-0.6171023965141612	0.177196804647785	96.94257080610022	97.8275	-0.8849291938997794	0.9909541877907564	1.0	1.0	0.0	1.0	0.2356674702854554			
P0A873	groel	2	III	165.0	90.0	75.0	1.8333333333333333	-5.0	-4.0	-1.0	1.25	0.3939393939393939	0.3555555555555555	0.0383838383838383	1.1079545454545454	0.3939393939393939	0.5444444444444444	-0.1505050505050504	0.7235621521335808	0.2303030303030303	0.0444444444444444	0.1858585858585858	5.181818181818182	96.50848484848484	92.43044444444445	4.078040404040394	1.044120099481849	1.0	0.9555555555555556	0.0444444444444444	1.0465116279069766	0.2908678622964337	0.2720164609053498	0.0188514013910839	1.069302428714575
P0A8G3	groel	2	III	452.0	12.0	440.0	37.66666666666666	-15.0	-1.0	-14.0	15.0	0.3827433628318584	0.4166666666666667	-0.0339233038348082	0.91858407079646	0.5287610619469026	0.5833333333333334	-0.0545722713864307	0.9064475347661188	0.0973451327433628	0.0	0.0973451327433628		97.96300884955753	92.98333333333332	4.979675516224191	1.0535544956037732	1.0	1.0	0.0	1.0	0.2199284744569589	0.5	-0.280071525543041	0.4398569489139179
P0A8J8	groel	2	II	216.0	204.0	12.0	1.0588235294117647	1.0	-1.0	2.0	-1.0	0.4212962962962963	0.3284313725490196	0.0928649237472766	1.2827529021558872	0.4953703703703703	0.3137254901960784	0.1816448801742919	1.5789930555555556	0.1388888888888889	0.1666666666666666	-0.0277777777777777	0.8333333333333334	92.90532407407406	85.32764705882354	7.577677015250515	1.0888068202563534	0.976851851851852	0.8186274509803921	0.1582244008714597	1.1932801064537593	0.2473935061066428	0.3204481792717086	-0.0730546731650658	0.7720234412593662
P0A8M0	groel	2	I	101.0	361.0	-260.0	0.2797783933518005	-3.0	-12.0	9.0	0.25	0.396039603960396	0.3961218836565097	-8.227969611362962e-05	0.999792286921	0.0792079207920792	0.3933518005540166	-0.3141438797619374	0.2013666155347929	0.4851485148514851	0.1966759002770083	0.2884726145744768	2.466741040301213	95.82069306930694	95.74542936288088	0.0752637064260568	1.00078608145503	1.0	0.9916897506925209	0.0083102493074792	1.0083798882681565	0.3003150315031503	0.1944115395830296	0.1059034919201207	1.544738713284513
P0A8M3	groel	5	II	64.0	578.0	-514.0	0.1107266435986159	-6.0	-11.0	5.0	0.5454545454545454	0.421875	0.3529411764705882	0.0689338235294117	1.1953125	0.21875	0.4065743944636678	-0.1878243944636678	0.538031914893617	0.390625	0.273356401384083	0.1172685986159169	1.4289952531645569	94.88765625	94.32001730103806	0.5676389489619282	1.006018223545806	1.0	0.9930795847750864	0.0069204152249134	1.0069686411149823	0.3954133064516129	0.1007251072129964	0.2946881992386164	3.925667764398199
P0A8S1	groel	2	III	76.0	220.0	-144.0	0.3454545454545454	5.0	-7.0	12.0	-0.7142857142857143	0.3815789473684211	0.4136363636363636	-0.0320574162679425	0.9224985540775016	0.6710526315789473	0.3681818181818181	0.3028708133971292	1.8226120857699808	0.0526315789473684	0.2681818181818182	-0.2155502392344497	0.1962533452274754	91.29842105263158	90.68286363636362	0.6155574162679613	1.0067880235756157	0.986842105263158	0.9409090909090908	0.0459330143540669	1.0488176964149505	0.3119298245614035	0.3136726305609284	-0.0017428059995249	0.9944438697236404
P0A8T7	groel	10	II	122.0	1279.0	-1157.0	0.0953870211102423	9.0	-14.0	23.0	-0.6428571428571429	0.360655737704918	0.3878029710711493	-0.0271472333662313	0.9299973558963512	0.2786885245901639	0.400312744331509	-0.121624219741345	0.6961769979508197	0.1885245901639344	0.1954652071931196	-0.0069406170291852	0.9644918032786884	87.92696721311475	85.73450351837373	2.192463694741022	1.0255727111578965	0.918032786885246	0.9155590304925724	0.0024737563926735	1.0027019081351234	0.205171018012548	0.0689842665095165	0.1361867515030315	2.974171189951614
P0A8V2	groel	9	II	157.0	1168.0	-1011.0	0.1344178082191781	-5.0	-43.0	38.0	0.1162790697674418	0.3375796178343949	0.3655821917808219	-0.028002573946427	0.9234027953877594	0.1592356687898089	0.3527397260273973	-0.1935040572375883	0.4514253911322737	0.4012738853503185	0.2260273972602739	0.1752464880900445	1.7753329473074697	89.05847133757962	90.29731164383564	-1.2388403062560087	0.9862804297968202	0.9936305732484076	0.9837328767123288	0.0098976965360788	1.0100613660175284	0.1616940440272656	0.0868218901760857	0.0748721538511798	1.862364936991462
P0A8W8	groel	2	II	50.0	114.0	-64.0	0.4385964912280701	1.0	-4.0	5.0	-0.25	0.36	0.3771929824561403	-0.0171929824561403	0.9544186046511628	0.82	0.5350877192982456	0.2849122807017543	1.5324590163934426	0.0	0.0175438596491228	-0.0175438596491228	0.0	94.2686	96.41631578947369	-2.147715789473679	0.9777245607044016	1.0	1.0	0.0	1.0	0.39	0.3407079646017699	0.0492920353982301	1.1446753246753247
P0A8Y3	groel	2	II	179.0	17.0	162.0	10.529411764705882	-13.0	1.0	-14.0	-13.0	0.4134078212290503	0.4117647058823529	0.0016431153466973	1.0039904229848364	0.5642458100558659	0.5294117647058824	0.0348340453499835	1.0657976412166357	0.1564245810055866	0.0588235294117647	0.0976010515938218	2.659217877094972	95.3677094972067	89.46705882352941	5.900650673677291	1.065953332447377	0.988826815642458	0.8823529411764706	0.1064738744659875	1.1206703910614526	0.2790228940738306	0.3529411764705882	-0.0739182823967576	0.7905648665425201
P0A910	groel	2	I	171.0	154.0	17.0	1.1103896103896105	-3.0	-2.0	-1.0	1.5	0.3099415204678362	0.3571428571428571	-0.0472013366750209	0.8678362573099414	0.0	0.3051948051948052	-0.3051948051948052	0.0	0.7017543859649122	0.1948051948051948	0.5069491911597175	3.602339181286549	88.9595321637427	75.10772727272727	13.85180489101542	1.1844258293253564	0.935672514619883	0.7142857142857143	0.2213868003341687	1.3099415204678362	0.2396748857198226	0.3532991672005125	-0.1136242814806899	0.6783907463438678
P0A953	groel	2	I	254.0	147.0	107.0	1.727891156462585	-5.0	-9.0	4.0	0.5555555555555556	0.3976377952755905	0.3945578231292517	0.0030799721463388	1.0078061363019275	0.4015748031496063	0.3401360544217687	0.0614387487278376	1.1806299212598426	0.1929133858267716	0.238095238095238	-0.0451818522684664	0.8102362204724409	98.1117716535433	97.48027210884354	0.6314995446997642	1.006478229194874	1.0	0.9931972789115646	0.0068027210884353	1.0068493150684932	0.3130789717461787	0.3597856408750551	-0.0467066691288763	0.8701819533006421
P0A959	groel	2	III	378.0	7.0	371.0	54.0	-7.0	0.0	-7.0		0.41005291005291	0.2857142857142857	0.1243386243386243	1.4351851851851851	0.4338624338624338	0.2857142857142857	0.1481481481481481	1.5185185185185186	0.1719576719576719	0.0	0.1719576719576719		97.13238095238096	92.39285714285714	4.739523809523817	1.051297513207061	1.0	1.0	0.0	1.0	0.2355237108898893			
P0A9B2	groel	2	I	324.0	5.0	319.0	64.8	-2.0	1.0	-3.0	-2.0	0.3950617283950617	0.4	-0.0049382716049383	0.9876543209876544	0.2993827160493827	0.6	-0.3006172839506172	0.4989711934156379	0.3055555555555556	0.0	0.3055555555555556		98.43543209876545	95.898	2.537432098765436	1.026459697791043	1.0	1.0	0.0	1.0	0.1648348890896316			
P0A9D4	groel	2	II	142.0	131.0	11.0	1.083969465648855	-3.0	-2.0	-1.0	1.5	0.4647887323943662	0.366412213740458	0.0983765186539081	1.2684859154929575	0.7746478873239436	0.0305343511450381	0.7441135361789054	25.36971830985916	0.0070422535211267	0.2977099236641221	-0.2906676701429954	0.0236547490068616	97.87091549295774	92.1357251908397	5.735190302118042	1.062247193368683	1.0	0.8931297709923665	0.1068702290076335	1.1196581196581197	0.2026045159847976	0.166805820610687	0.0357986953741106	1.2146129867833706
P0A9E0	groel	3	III	164.0	122.0	42.0	1.3442622950819672	-4.0	2.0	-6.0	-2.0	0.3841463414634146	0.3688524590163934	0.0152938824470211	1.0414634146341464	0.2560975609756097	0.7131147540983607	-0.4570171931227509	0.3591253153910849	0.3414634146341463	0.0	0.3414634146341463		88.42902439024391	84.91393442622949	3.5150899640144218	1.0413959144369669	0.926829268292683	0.8688524590163934	0.0579768092762895	1.0667280257708238	0.2466848212171442	0.2045577373446226	0.0421270838725215	1.205942265589051
P0A9F3	groel	3	II	87.0	237.0	-150.0	0.3670886075949367	1.0	-2.0	3.0	-0.5	0.3793103448275862	0.4177215189873418	-0.0384111741597555	0.908045977011494	0.7011494252873564	0.3544303797468354	0.3467190455405209	1.9782430213464697	0.1034482758620689	0.2573839662447257	-0.1539356903826568	0.4019219898247597	94.82264367816092	92.91037974683545	1.9122639313254692	1.0205818115966812	1.0	0.9915611814345991	0.0084388185654008	1.0085106382978724	0.2882270985719261	0.2910596290104291	-0.0028325304385029	0.9902682125716532
P0A9J8	groel	4	III	107.0	279.0	-172.0	0.3835125448028674	1.0	-7.0	8.0	-0.1428571428571428	0.4392523364485981	0.3870967741935484	0.0521555622550497	1.134735202492212	0.7663551401869159	0.2939068100358423	0.4724483301510735	2.6074766355140184	0.0467289719626168	0.3333333333333333	-0.2866043613707165	0.1401869158878504	91.43682242990656	93.57806451612905	-2.1412420862224764	0.9771181195369412	0.9626168224299064	1.0	-0.0373831775700934	0.9626168224299064	0.3158009128450336	0.2266837105546783	0.0891172022903553	1.3931345665389547
P0A9M0	groel	6	II	118.0	666.0	-548.0	0.1771771771771771	-4.0	-5.0	1.0	0.8	0.423728813559322	0.3798798798798798	0.0438489336794421	1.115428418302405	0.1271186440677966	0.5045045045045045	-0.3773858604367078	0.2519673123486683	0.5084745762711864	0.1336336336336336	0.3748409426375527	3.804989525804608	86.57203389830507	86.8933933933934	-0.3213594950883305	0.9963016809156776	0.940677966101695	0.9264264264264264	0.0142515396752684	1.0153833475263028	0.3445353594389246	0.0871798604688338	0.2573554989700907	3.952006318731072
P0A9P0	groel	3	I or II	325.0	141.0	184.0	2.3049645390070923	-3.0	-7.0	4.0	0.4285714285714285	0.4246153846153846	0.3971631205673759	0.0274522640480087	1.069120879120879	0.3661538461538461	0.3262411347517731	0.039912711402073	1.1223411371237455	0.2676923076923077	0.2340425531914893	0.0336497545008183	1.1437762237762237	97.45089230769231	97.05574468085103	0.3951476268412648	1.0040713471226317	1.0	1.0	0.0	1.0	0.2209156402509876	0.2364615976689207	-0.0155459574179331	0.9342558894501778
P0A9P6	groel	3	III	210.0	418.0	-208.0	0.5023923444976076	-5.0	8.0	-13.0	-0.625	0.419047619047619	0.3205741626794258	0.0984734563681932	1.307178393745558	0.4333333333333333	0.3110047846889952	0.1223285486443381	1.393333333333333	0.1428571428571428	0.1435406698564593	-0.0006835269993164	0.9952380952380953	91.46561904761904	72.97796650717703	18.487652540442014	1.2533319771060467	0.9666666666666668	0.7033492822966507	0.2633173843700159	1.3743764172335602	0.2797135114208285	0.1298905449464369	0.1498229664743916	2.153455523157396
P0A9Q7	groel	4	II	436.0	446.0	-10.0	0.9775784753363228	-3.0	-3.0	0.0	1.0	0.4151376146788991	0.4170403587443946	-0.0019027440654955	0.9954375061655324	0.4518348623853211	0.5179372197309418	-0.0661023573456206	0.8723738035664641	0.2018348623853211	0.1121076233183856	0.0897272390669354	1.8003669724770643	97.41018348623852	91.39094170403588	6.019241782202641	1.0658625643851618	1.0	0.9417040358744396	0.0582959641255604	1.061904761904762	0.1787091094430543	0.1430268784528874	0.0356822309901669	1.2494791984285707
P0A9Q9	groel	2	III	353.0	11.0	342.0	32.09090909090909	-10.0	2.0	-12.0	-5.0	0.4107648725212464	0.4545454545454545	-0.043780582024208	0.9036827195467422	0.4135977337110481	0.9090909090909092	-0.4954931753798609	0.4549575070821529	0.2322946175637393	0.0	0.2322946175637393		97.97937677053824	97.96090909090908	0.0184676796291682	1.0001885209090091	1.0	1.0	0.0	1.0	0.1804485577190126			
P0A9S3	groel	2	II	310.0	17.0	293.0	18.235294117647054	-7.0	2.0	-9.0	-3.5	0.4096774193548387	0.5294117647058824	-0.1197343453510436	0.7738351254480287	0.3451612903225806	0.4117647058823529	-0.0666034155597722	0.8382488479262673	0.2354838709677419	0.2352941176470588	0.0001897533206831	1.0008064516129032	97.72809677419356	91.68411764705884	6.043979127134719	1.0659217679380548	1.0	1.0	0.0	1.0	0.1615467459869737	0.5294117647058824	-0.3678650187189086	0.3051438535309503
P0A9T0	groel	3	I	300.0	97.0	203.0	3.0927835051546397	-9.0	-1.0	-8.0	9.0	0.42	0.422680412371134	-0.002680412371134	0.9936585365853658	0.3666666666666666	0.2886597938144329	0.0780068728522336	1.2702380952380952	0.1633333333333333	0.3505154639175257	-0.1871821305841924	0.4659803921568627	97.13546666666666	94.10164948453608	3.0338171821305764	1.0322397874930889	1.0	1.0	0.0	1.0	0.1877328646748682	0.3579911979260867	-0.1702583332512185	0.5244063702192723
P0A9X4	groel	3	II	154.0	186.0	-32.0	0.8279569892473119	2.0	-15.0	17.0	-0.1333333333333333	0.435064935064935	0.3978494623655914	0.0372154726993436	1.0935415935415935	0.2662337662337662	0.5053763440860215	-0.2391425778522553	0.5268029842497928	0.3376623376623376	0.2473118279569892	0.0903505097053484	1.365330321852061	89.21636363636364	93.77263440860214	-4.556270772238506	0.9514115093281356	0.9415584415584416	0.9408602150537636	0.0006982265046781	1.0007421150278293	0.1958914691256698	0.2309999268524614	-0.0351084577267915	0.8480152863891807
P0AA16	groel	3	II	82.0	155.0	-73.0	0.5290322580645161	-2.0	0.0	-2.0		0.4268292682926829	0.3806451612903225	0.0461841070023603	1.121331128565523	0.4024390243902439	0.3612903225806451	0.0411487018095987	1.1138937282229966	0.2560975609756097	0.1870967741935484	0.0690007867820613	1.368797308662742	93.18524390243904	82.94890322580643	10.236340676632594	1.123405377027914	0.9878048780487804	0.8064516129032258	0.1813532651455547	1.2248780487804878	0.3249809451219512	0.1712272895810159	0.1537536555409352	1.897950647453232
P0AA39	groel	2	III	65.0	246.0	-181.0	0.2642276422764227	8.0	7.0	1.0	1.1428571428571428	0.3692307692307692	0.3699186991869919	-0.0006879299562226	0.9981403212172444	0.2615384615384615	0.2154471544715447	0.0460913070669168	1.213933236574746	0.2153846153846154	0.3089430894308943	-0.0935584740462789	0.697165991902834	91.2152307692308	92.27536585365851	-1.060135084427742	0.9885111798298472	0.9692307692307692	0.934959349593496	0.0342714196372733	1.0366555183946489	0.5090909090909091	0.1888571046204289	0.3202338044704802	2.69564076032033
P0AAG8	groel	2	II	252.0	253.0	-1.0	0.9960474308300395	-3.0	3.0	-6.0	-1.0	0.3928571428571428	0.375494071146245	0.0173630717108977	1.0462406015037593	0.3452380952380952	0.3675889328063241	-0.0223508375682288	0.9391961085509472	0.2738095238095238	0.2529644268774703	0.0208450969320534	1.082403273809524	87.30876984126986	92.75588932806323	-5.447119486793369	0.9412746777994035	0.9285714285714286	1.0	-0.0714285714285714	0.9285714285714286	0.270054330457015	0.2840290312016876	-0.0139747007446726	0.950798336756114
P0AAZ4	groel	4	II	164.0	283.0	-119.0	0.5795053003533569	2.0	-7.0	9.0	-0.2857142857142857	0.3963414634146341	0.3886925795053003	0.0076488839093338	1.019678492239468	0.4207317073170731	0.6289752650176679	-0.2082435577005947	0.668916141408605	0.1707317073170731	0.0176678445229682	0.153063862794105	9.663414634146342	88.6285975609756	90.4795406360424	-1.8509430750667943	0.9795429656024416	0.9207317073170732	0.9363957597173144	-0.0156640524002412	0.9832719742291764	0.2954910141206675	0.1220185512367491	0.1734724628839184	2.421689252377163
P0ABF1	groel	2	II	163.0	275.0	-112.0	0.5927272727272728	5.0	10.0	-5.0	0.5	0.3496932515337423	0.3854545454545454	-0.0357612939208031	0.9072230582243316	0.3006134969325153	0.6872727272727273	-0.3866592303402119	0.4374005907748239	0.2453987730061349	0.0181818181818181	0.2272169548243167	13.496932515337424	84.24233128834356	90.07218181818182	-5.829850529838254	0.935275793123272	0.8282208588957055	0.9127272727272728	-0.0845064138315672	0.9074132916188008	0.2547829246916483	0.1449069849069849	0.1098759397846634	1.758251507718501
P0ABH7	groel	3	II	49.0	377.0	-328.0	0.129973474801061	-2.0	-4.0	2.0	0.5	0.3673469387755102	0.3846153846153846	-0.0172684458398744	0.9551020408163264	0.0612244897959183	0.5941644562334217	-0.5329399664375034	0.1030430029154518	0.2448979591836734	0.0371352785145888	0.2077626806690846	6.594752186588921	91.72346938775507	94.58758620689656	-2.8641168191414863	0.9697199502176042	0.9591836734693876	0.9920424403183024	-0.0328587668489146	0.9668776601549712	0.2303206997084548	0.2308639636225843	-0.0005432639141295	0.9976468223727736
P0ABT5	groel	2	III	242.0	74.0	168.0	3.27027027027027	-2.0	-2.0	0.0	1.0	0.4049586776859504	0.3918918918918919	0.0130667857940585	1.0333428327158731	0.4008264462809917	0.7567567567567568	-0.355930310475765	0.5296635182998819	0.1859504132231405	0.0	0.1859504132231405		96.36256198347108	91.21189189189188	5.150670091579187	1.0564692825107056	1.0	0.9324324324324323	0.0675675675675675	1.072463768115942	0.167654978132636	0.3699324324324324	-0.2022774542997963	0.4532043244498655
P0AC41	groel	4	III	408.0	172.0	236.0	2.372093023255814	-8.0	-6.0	-2.0	1.3333333333333333	0.3799019607843137	0.3313953488372093	0.0485066119471044	1.1463708290333678	0.3382352941176471	0.5	-0.1617647058823529	0.6764705882352942	0.25	0.1046511627906976	0.1453488372093023	2.388888888888889	96.96142156862744	96.30813953488374	0.6532820337437073	1.0067832484034964	1.0	1.0	0.0	1.0	0.2483247997517503	0.1926637086903304	0.0556610910614198	1.2889028319852611
P0AC59	groel	2	II	78.0	130.0	-52.0	0.6	1.0	0.0	1.0		0.3461538461538461	0.4384615384615384	-0.0923076923076923	0.7894736842105263	0.3974358974358974	0.6692307692307692	-0.2717948717948718	0.5938697318007663	0.1153846153846153	0.0153846153846153	0.1	7.5	98.58910256410252	98.57215384615384	0.0169487179486793	1.0001719422502944	1.0	1.0	0.0	1.0	0.2863905325443787	0.2796307692307692	0.0067597633136095	1.024173889490791
P0ACI0	groel	3	II	53.0	234.0	-181.0	0.2264957264957265	1.0	-1.0	2.0	-1.0	0.4528301886792453	0.3504273504273504	0.1024028382518948	1.2922227335480905	0.7547169811320755	0.3247863247863248	0.4299306563457507	2.323733862959285	0.0	0.329059829059829	-0.329059829059829	0.0	87.9611320754717	91.533547008547	-3.572414933075308	0.9609715230117571	1.0	0.9529914529914528	0.047008547008547	1.0493273542600898	0.3634126333059885	0.2534347791357137	0.1099778541702747	1.43394933617766
P0ACJ8	groel	2	III	132.0	78.0	54.0	1.6923076923076923	0.0	2.0	-2.0	0.0	0.3787878787878788	0.3846153846153846	-0.0058275058275058	0.9848484848484848	0.3106060606060606	0.5	-0.1893939393939394	0.6212121212121212	0.3409090909090909	0.2179487179487179	0.1229603729603729	1.5641711229946522	93.16590909090908	95.66153846153846	-2.495629370629373	0.9739118833884032	0.946969696969697	1.0	-0.0530303030303029	0.946969696969697	0.3374283374283374	0.334102564102564	0.0033257733257733	1.00995434840408
P0ACK8	groel	2	III	59.0	184.0	-125.0	0.3206521739130434	4.0	-3.0	7.0	-1.3333333333333333	0.3559322033898305	0.3804347826086957	-0.0245025792188651	0.935593220338983	0.576271186440678	0.3478260869565217	0.2284450994841562	1.6567796610169492	0.1694915254237288	0.2554347826086957	-0.0859432571849668	0.6635412910205553	88.06593220338982	91.59896739130434	-3.533035187914521	0.9614293120486648	0.9830508474576272	0.9184782608695652	0.0645725865880619	1.0703038812556414	0.37227602905569	0.2120297667877651	0.1602462622679249	1.7557724780611872
