uniprot_accession	region	frac_helix	frac_strand	frac_coil	mean_plddt	frac_plddt_gt70	frac_plddt_gt90
P08574	n_domain	0.3163265306122449	0.08163265306122448	0.6020408163265306	96.16576530612245	0.9897959183673469	0.9744897959183674
P08574	c_region	0.7777777777777778	0.0	0.2222222222222222	96.75577777777777	1.0	0.9555555555555556
P08622	n_domain	0.5982142857142857	0.0	0.4017857142857143	73.604375	0.6428571428571429	0.3392857142857143
P08622	c_region	0.17045454545454544	0.3712121212121212	0.4583333333333333	91.17125	0.9886363636363636	0.6893939393939394
P09001	pre_domain	0.06666666666666667	0.0	0.9333333333333333	52.478500000000004	0.2833333333333333	0.2
P09001	n_domain	0.22330097087378642	0.33980582524271846	0.4368932038834951	93.17970873786408	1.0	0.8252427184466019
P09001	c_region	0.13513513513513514	0.2594594594594595	0.6054054054054054	94.32843243243245	0.9945945945945946	0.9243243243243243
P09053	n_domain	0.44819277108433736	0.1686746987951807	0.38313253012048193	96.19272289156628	1.0	0.9228915662650602
P09053	c_region	0.0	0.0	1.0	78.065	0.5	0.0
P09053	n_half	0.4230769230769231	0.17307692307692307	0.40384615384615385	95.0648076923077	1.0	0.8557692307692307
P09053	c_half	0.47342995169082125	0.1642512077294686	0.36231884057971014	97.32608695652173	1.0	0.9903381642512077
P09110	pre_domain	0.09375	0.0	0.90625	44.1171875	0.03125	0.0
P09110	n_domain	0.4107142857142857	0.23469387755102042	0.35459183673469385	98.0301275510204	0.9974489795918368	0.9744897959183674
P09110	n_half	0.4642857142857143	0.1683673469387755	0.3673469387755102	98.06469387755102	1.0	0.9744897959183674
P09110	c_half	0.35714285714285715	0.3010204081632653	0.34183673469387754	97.9955612244898	0.9948979591836735	0.9744897959183674
P09372	pre_domain	0.0	0.0	1.0	39.77181818181819	0.0	0.0
P09372	n_domain	0.875	0.0	0.125	92.89625	0.9615384615384616	0.8846153846153846
P09372	c_region	0.0	0.5833333333333334	0.4166666666666667	95.05883333333334	1.0	0.9666666666666667
P09417	pre_domain	0.0	0.0	1.0	50.885	0.0	0.0
P09417	n_domain	0.4	0.23333333333333334	0.36666666666666664	96.857375	0.975	0.9666666666666667
P09417	n_half	0.43333333333333335	0.18333333333333332	0.38333333333333336	96.18133333333334	0.9583333333333334	0.95
P09417	c_half	0.36666666666666664	0.2833333333333333	0.35	97.53341666666667	0.9916666666666667	0.9833333333333333
P09622	pre_domain	0.0	0.14285714285714285	0.8571428571428571	45.727380952380955	0.14285714285714285	0.09523809523809523
P09622	n_domain	0.3252279635258359	0.25835866261398177	0.41641337386018235	98.24191489361701	1.0	0.9969604863221885
P09622	c_region	0.39855072463768115	0.2391304347826087	0.36231884057971014	98.50884057971015	1.0	0.9927536231884058
P09669	pre_domain	0.0	0.0	1.0	62.42	0.0	0.0
P09669	n_domain	0.6986301369863014	0.0	0.3013698630136986	95.6917808219178	1.0	0.9178082191780822
P09669	n_half	0.7027027027027027	0.0	0.2972972972972973	95.47405405405405	1.0	0.8918918918918919
P09669	c_half	0.6944444444444444	0.0	0.3055555555555556	95.91555555555556	1.0	0.9444444444444444
P0A6A3	pre_domain	0.0	0.0	1.0	70.61	0.5	0.0
P0A6A3	n_domain	0.42346938775510207	0.25510204081632654	0.32142857142857145	95.89602040816327	1.0	0.9489795918367347
P0A6A3	c_region	0.47029702970297027	0.1485148514851485	0.3811881188118812	98.09054455445543	1.0	0.9900990099009901
P0A6B7	pre_domain	0.0	0.0	1.0	91.765	1.0	0.5
P0A6B7	n_domain	0.38186813186813184	0.16758241758241757	0.45054945054945056	95.85123626373628	0.9752747252747253	0.9285714285714286
P0A6B7	c_region	0.6666666666666666	0.0	0.3333333333333333	88.27805555555557	0.9166666666666666	0.6944444444444444
P0A6C1	n_domain	0.43157894736842106	0.15789473684210525	0.4105263157894737	97.27322807017545	0.9859649122807017	0.9754385964912281
P0A6C1	n_half	0.4405594405594406	0.15384615384615385	0.40559440559440557	97.9962937062937	1.0	0.993006993006993
P0A6C1	c_half	0.4225352112676056	0.1619718309859155	0.4154929577464789	96.54507042253522	0.971830985915493	0.9577464788732394
P0A6D7	n_domain	0.5895953757225434	0.13872832369942195	0.27167630057803466	92.52468208092486	0.9479768786127167	0.838150289017341
P0A6D7	n_half	0.5632183908045977	0.14942528735632185	0.28735632183908044	93.66321839080459	0.9540229885057471	0.9310344827586207
P0A6D7	c_half	0.6162790697674418	0.12790697674418605	0.2558139534883721	91.37290697674418	0.9418604651162791	0.7441860465116279
P0A6J5	pre_domain	0.0	0.5	0.5	97.375	1.0	1.0
P0A6J5	n_domain	0.25	0.18333333333333332	0.5666666666666667	94.97716666666665	1.0	0.7666666666666667
P0A6J5	c_region	0.3810810810810811	0.25135135135135134	0.3675675675675676	93.27310810810812	0.9702702702702702	0.8648648648648649
P0A6L0	n_domain	0.4826254826254826	0.15057915057915058	0.3667953667953668	96.39135135135136	0.9652509652509652	0.9498069498069498
P0A6L0	n_half	0.5384615384615384	0.17692307692307693	0.2846153846153846	97.539	0.9846153846153847	0.9769230769230769
P0A6L0	c_half	0.4263565891472868	0.12403100775193798	0.4496124031007752	95.2348062015504	0.9457364341085271	0.9224806201550387
P0A6L2	n_domain	0.4589041095890411	0.13356164383561644	0.4075342465753425	98.191198630137	0.9965753424657534	0.9931506849315068
P0A6L2	n_half	0.410958904109589	0.17123287671232876	0.4178082191780822	97.89554794520548	0.9931506849315068	0.9863013698630136
P0A6L2	c_half	0.5068493150684932	0.0958904109589041	0.3972602739726027	98.48684931506851	1.0	1.0
P0A6L4	pre_domain	0.0	0.0	1.0	75.17	0.5	0.5
P0A6L4	n_domain	0.5389830508474577	0.13559322033898305	0.3254237288135593	98.60410169491526	1.0	0.9932203389830508
P0A6L4	n_half	0.4527027027027027	0.16891891891891891	0.3783783783783784	98.64783783783784	1.0	1.0
P0A6L4	c_half	0.6258503401360545	0.10204081632653061	0.272108843537415	98.56006802721089	1.0	0.9863945578231292
P0A6M8	n_domain	0.3825503355704698	0.22483221476510068	0.3926174496644295	87.52194630872484	0.8791946308724832	0.6174496644295302
P0A6M8	c_region	0.2438423645320197	0.4039408866995074	0.3522167487684729	86.03534482758621	0.9211822660098522	0.4211822660098522
P0A6P1	n_domain	0.7272727272727273	0.0	0.2727272727272727	93.06090909090909	0.9818181818181818	0.8727272727272727
P0A6P1	c_region	0.4824561403508772	0.2412280701754386	0.27631578947368424	94.59609649122807	0.9649122807017544	0.9035087719298246
P0A6P7	n_domain	0.3761904761904762	0.24761904761904763	0.3761904761904762	90.89504761904762	0.9523809523809523	0.7333333333333333
P0A6P7	n_half	0.3047619047619048	0.26666666666666666	0.42857142857142855	88.3577142857143	0.9523809523809523	0.5904761904761905
P0A6P7	c_half	0.44761904761904764	0.22857142857142856	0.3238095238095238	93.43238095238095	0.9523809523809523	0.8761904761904762
P0A6P9	n_domain	0.3858267716535433	0.2125984251968504	0.4015748031496063	97.24661417322835	1.0	0.952755905511811
P0A6P9	c_region	0.43934426229508194	0.18032786885245902	0.380327868852459	97.48029508196721	1.0	0.9934426229508196
P0A6Q3	n_domain	0.18023255813953487	0.3546511627906977	0.46511627906976744	97.10412790697677	0.9941860465116279	0.9476744186046512
P0A6Q3	n_half	0.23255813953488372	0.16279069767441862	0.6046511627906976	97.1896511627907	0.9883720930232558	0.9534883720930233
P0A6Q3	c_half	0.12790697674418605	0.5465116279069767	0.32558139534883723	97.01860465116279	1.0	0.9418604651162791
P0A6T5	pre_domain	0.0	0.0	1.0	44.66	0.0	0.0
P0A6T5	n_domain	0.611764705882353	0.0	0.38823529411764707	96.59529411764706	0.9882352941176471	0.9176470588235294
P0A6T5	c_region	0.34558823529411764	0.3382352941176471	0.3161764705882353	97.13176470588236	0.9779411764705882	0.9632352941176471
P0A6U3	pre_domain	0.0	0.0	1.0	92.62	1.0	1.0
P0A6U3	n_domain	0.2918454935622318	0.351931330472103	0.3562231759656652	96.045321888412	1.0	0.9356223175965666
P0A6U3	c_region	0.4607594936708861	0.10886075949367088	0.43037974683544306	92.73729113924051	0.9848101265822785	0.7721518987341772
P0A6W5	n_domain	0.76	0.10666666666666667	0.13333333333333333	94.89359999999999	0.9866666666666667	0.88
P0A6W5	c_region	0.14457831325301204	0.4457831325301205	0.40963855421686746	95.82590361445783	1.0	0.9397590361445783
P0A6Y5	n_domain	0.25	0.4375	0.3125	93.81227272727273	0.9829545454545454	0.875
P0A6Y5	c_region	0.4827586206896552	0.14655172413793102	0.3706896551724138	88.76206896551726	0.8879310344827587	0.8103448275862069
P0A6Y8	pre_domain	0.0	0.25	0.75	84.36500000000001	0.75	0.5
P0A6Y8	n_domain	0.424	0.304	0.272	97.00343999999998	0.9973333333333333	0.9626666666666667
P0A6Y8	c_region	0.4092664092664093	0.24324324324324326	0.3474903474903475	85.41397683397683	0.8687258687258688	0.5598455598455598
P0A6Z6	n_domain	0.6595744680851063	0.0	0.3404255319148936	86.64553191489362	0.8723404255319149	0.5531914893617021
P0A6Z6	c_region	0.26744186046511625	0.46511627906976744	0.26744186046511625	92.75732558139535	0.9767441860465116	0.872093023255814
P0A705	pre_domain	0.0	0.0	1.0	48.25	0.0	0.0
P0A705	n_domain	0.6122448979591837	0.08163265306122448	0.30612244897959184	84.24857142857144	0.9795918367346939	0.0
P0A705	c_region	0.3869047619047619	0.2857142857142857	0.3273809523809524	78.49245238095239	0.775	0.2571428571428571
P0A707	pre_domain	0.0	0.0	1.0	46.62111111111111	0.0	0.0
P0A707	n_domain	0.36486486486486486	0.3108108108108108	0.32432432432432434	92.77540540540541	0.9864864864864865	0.918918918918919
P0A707	c_region	0.41237113402061853	0.27835051546391754	0.30927835051546393	89.90628865979382	0.979381443298969	0.6391752577319587
P0A715	n_domain	0.3957597173144876	0.1978798586572438	0.40636042402826855	97.59053003533569	0.9964664310954063	0.9681978798586572
P0A715	c_region	0.0	0.0	1.0	67.31	0.0	0.0
P0A715	n_half	0.3732394366197183	0.23943661971830985	0.3873239436619718	97.90563380281691	0.9929577464788732	0.971830985915493
P0A715	c_half	0.41843971631205673	0.15602836879432624	0.425531914893617	97.27319148936171	1.0	0.9645390070921985
P0A717	pre_domain	0.0	0.5	0.5	80.48	0.6666666666666666	0.5
P0A717	n_domain	0.3311036789297659	0.26421404682274247	0.40468227424749165	95.10665551839465	0.9732441471571907	0.919732441471572
P0A717	c_region	0.3	0.0	0.7	82.316	0.8	0.3
P0A722	n_domain	0.015306122448979591	0.37755102040816324	0.6071428571428571	98.05326530612244	1.0	0.9897959183673469
P0A722	c_region	0.696969696969697	0.030303030303030304	0.2727272727272727	97.04257575757575	1.0	1.0
P0A738	n_domain	0.2981366459627329	0.2981366459627329	0.40372670807453415	93.64565217391305	0.968944099378882	0.8260869565217391
P0A738	n_half	0.32098765432098764	0.1728395061728395	0.5061728395061729	91.39246913580247	0.9629629629629629	0.7283950617283951
P0A738	c_half	0.275	0.425	0.3	95.92699999999999	0.975	0.925
P0A776	n_domain	0.29375	0.31875	0.3875	95.122125	1.0	0.8875
P0A776	c_region	0.0	0.0	1.0	51.8575	0.0625	0.0
P0A776	n_half	0.1625	0.4	0.4375	95.82262499999999	1.0	0.9125
P0A776	c_half	0.425	0.2375	0.3375	94.42162499999999	1.0	0.8625
P0A799	pre_domain	0.2857142857142857	0.14285714285714285	0.5714285714285714	89.5442857142857	0.8571428571428571	0.7142857142857143
P0A799	n_domain	0.4090909090909091	0.18983957219251338	0.40106951871657753	96.47676470588235	1.0	0.9625668449197861
P0A799	c_region	0.5	0.0	0.5	91.79166666666667	1.0	0.8333333333333334
P0A7A9	n_domain	0.2159090909090909	0.32954545454545453	0.45454545454545453	96.65517045454546	0.9943181818181818	0.9659090909090909
P0A7A9	n_half	0.03409090909090909	0.38636363636363635	0.5795454545454546	95.97102272727274	0.9886363636363636	0.9431818181818182
P0A7A9	c_half	0.3977272727272727	0.2727272727272727	0.32954545454545453	97.33931818181819	1.0	0.9886363636363636
P0A7D1	n_domain	0.4484536082474227	0.211340206185567	0.3402061855670103	97.5660824742268	0.9948453608247423	0.9845360824742269
P0A7D1	n_half	0.3711340206185567	0.30927835051546393	0.31958762886597936	97.54814432989691	0.9896907216494846	0.979381443298969
P0A7D1	c_half	0.5257731958762887	0.1134020618556701	0.36082474226804123	97.58402061855669	1.0	0.9896907216494846
P0A7D4	pre_domain	0.0	0.4	0.6	82.5	0.6	0.6
P0A7D4	n_domain	0.48031496062992124	0.16535433070866143	0.3543307086614173	95.713031496063	1.0	0.8818897637795275
P0A7D4	c_region	0.2658959537572254	0.28901734104046245	0.44508670520231214	94.98687861271677	1.0	0.884393063583815
P0A7X6	pre_domain	0.0	0.0	1.0	31.85666666666667	0.0	0.0
P0A7X6	n_domain	0.14432989690721648	0.4639175257731959	0.3917525773195876	90.09855670103093	0.9587628865979382	0.7319587628865979
P0A7X6	c_region	0.04878048780487805	0.4268292682926829	0.524390243902439	92.83353658536585	1.0	0.7560975609756098
P0A7Z4	pre_domain	0.21428571428571427	0.21428571428571427	0.5714285714285714	64.49499999999999	0.5	0.0
P0A7Z4	n_domain	0.18932038834951456	0.46116504854368934	0.34951456310679613	90.46271844660194	0.9660194174757282	0.7669902912621359
P0A7Z4	c_region	0.47706422018348627	0.01834862385321101	0.5045871559633027	77.1747706422018	0.7339449541284404	0.06422018348623854
P0A805	pre_domain	0.9090909090909091	0.0	0.09090909090909091	92.73818181818183	1.0	0.8181818181818182
P0A805	n_domain	0.6140350877192983	0.15789473684210525	0.22807017543859648	89.96532163742691	0.9941520467836257	0.543859649122807
P0A805	c_region	0.6666666666666666	0.0	0.3333333333333333	70.83333333333333	0.6666666666666666	0.0
P0A817	pre_domain	0.0	0.25	0.75	85.92	0.75	0.5
P0A817	n_domain	0.34497816593886466	0.33624454148471616	0.31877729257641924	95.82187772925764	1.0	0.8908296943231441
P0A817	c_region	0.3973509933774834	0.12582781456953643	0.4768211920529801	96.72052980132452	0.9933774834437086	0.9668874172185431
P0A825	pre_domain	0.3	0.0	0.7	94.03599999999999	1.0	0.9
P0A825	n_domain	0.4876847290640394	0.13793103448275862	0.37438423645320196	97.97150246305416	1.0	0.9950738916256158
P0A825	c_region	0.0	0.0	1.0	84.38	1.0	0.0
P0A832	pre_domain	0.0	0.0	1.0	44.88166666666666	0.0	0.0
P0A832	n_domain	0.2248062015503876	0.4186046511627907	0.35658914728682173	90.81023255813953	0.9612403100775194	0.7984496124031008
P0A832	c_region	0.88	0.0	0.12	89.9264	0.96	0.68
P0A832	n_half	0.2153846153846154	0.4461538461538462	0.3384615384615385	89.79400000000001	0.9230769230769231	0.8153846153846154
P0A832	c_half	0.234375	0.390625	0.375	91.84234375	1.0	0.78125
P0A850	n_domain	0.4260869565217391	0.2782608695652174	0.2956521739130435	90.09521739130435	1.0	0.5565217391304348
P0A850	c_region	0.49842271293375395	0.20189274447949526	0.2996845425867508	89.62485804416403	0.9905362776025236	0.6309148264984227
P0A853	pre_domain	0.0	0.0	1.0	78.3	0.875	0.0
P0A853	n_domain	0.477124183006536	0.1328976034858388	0.3899782135076253	96.94257080610022	1.0	0.9760348583877996
P0A853	c_region	0.0	0.75	0.25	97.8275	1.0	1.0
P0A862	n_domain	0.23214285714285715	0.31547619047619047	0.4523809523809524	95.00505952380952	0.9940476190476191	0.8630952380952381
P0A862	n_half	0.20238095238095238	0.38095238095238093	0.4166666666666667	94.83702380952381	1.0	0.8214285714285714
P0A862	c_half	0.2619047619047619	0.25	0.4880952380952381	95.17309523809524	0.9880952380952381	0.9047619047619048
P0A873	n_domain	0.3939393939393939	0.23030303030303031	0.37575757575757573	96.50848484848484	1.0	0.9515151515151515
P0A873	c_region	0.5444444444444444	0.044444444444444446	0.4111111111111111	92.43044444444445	0.9555555555555556	0.8111111111111111
P0A894	pre_domain	0.0	0.0	1.0	86.56	1.0	0.0
P0A894	n_domain	0.4506172839506173	0.17901234567901234	0.37037037037037035	86.65987654320988	0.9444444444444444	0.41358024691358025
P0A894	c_region	0.45454545454545453	0.18181818181818182	0.36363636363636365	93.46925619834708	0.9669421487603306	0.859504132231405
P0A894	n_half	0.37037037037037035	0.2222222222222222	0.4074074074074074	89.20049382716049	1.0	0.5555555555555556
P0A894	c_half	0.5308641975308642	0.13580246913580246	0.3333333333333333	84.11925925925925	0.8888888888888888	0.2716049382716049
P0A8E1	n_domain	0.4245810055865922	0.16201117318435754	0.4134078212290503	95.52731843575418	1.0	0.8994413407821229
P0A8E1	c_region	0.0	0.0	1.0	67.19	0.0	0.0
P0A8E1	n_half	0.45555555555555555	0.2	0.34444444444444444	95.60233333333332	1.0	0.8888888888888888
P0A8E1	c_half	0.39325842696629215	0.12359550561797752	0.48314606741573035	95.4514606741573	1.0	0.9101123595505618
P0A8G3	pre_domain	0.0	0.0	1.0	88.23833333333334	1.0	0.6666666666666666
P0A8G3	n_domain	0.5287610619469026	0.09734513274336283	0.37389380530973454	97.96300884955753	1.0	0.995575221238938
P0A8G3	c_region	0.5833333333333334	0.0	0.4166666666666667	92.98333333333333	1.0	0.75
P0A8I5	pre_domain	0.0	0.06896551724137931	0.9310344827586207	79.41620689655171	0.9310344827586207	0.0
P0A8I5	n_domain	0.3952380952380952	0.22380952380952382	0.38095238095238093	95.66757142857143	1.0	0.9047619047619048
P0A8I5	n_half	0.44761904761904764	0.17142857142857143	0.38095238095238093	96.8387619047619	1.0	0.9904761904761905
P0A8I5	c_half	0.34285714285714286	0.2761904761904762	0.38095238095238093	94.49638095238095	1.0	0.819047619047619
P0A8J8	pre_domain	0.0	0.0	1.0	39.69	0.0	0.0
P0A8J8	n_domain	0.49537037037037035	0.1388888888888889	0.36574074074074076	92.90532407407406	0.9768518518518519	0.8055555555555556
P0A8J8	c_region	0.3137254901960784	0.16666666666666666	0.5196078431372549	85.32764705882354	0.8186274509803921	0.5931372549019608
P0A8M0	pre_domain	0.0	0.5	0.5	86.435	0.75	0.5
P0A8M0	n_domain	0.07920792079207921	0.48514851485148514	0.43564356435643564	95.82069306930694	1.0	0.9504950495049505
P0A8M0	c_region	0.39335180055401664	0.19667590027700832	0.4099722991689751	95.74542936288088	0.9916897506925207	0.9473684210526315
P0A8M3	n_domain	0.21875	0.390625	0.390625	94.88765624999999	1.0	0.984375
P0A8M3	c_region	0.40657439446366783	0.27335640138408307	0.32006920415224915	94.32001730103806	0.9930795847750865	0.8875432525951558
P0A8S1	pre_domain	0.0	0.0	1.0	52.91	0.0	0.0
P0A8S1	n_domain	0.6710526315789473	0.05263157894736842	0.27631578947368424	91.29842105263158	0.9868421052631579	0.7236842105263158
P0A8S1	c_region	0.36818181818181817	0.2681818181818182	0.36363636363636365	90.68286363636362	0.9409090909090909	0.7454545454545455
P0A8T7	pre_domain	0.8333333333333334	0.0	0.16666666666666666	48.00666666666666	0.0	0.0
P0A8T7	n_domain	0.2786885245901639	0.1885245901639344	0.5327868852459017	87.92696721311475	0.9180327868852459	0.7213114754098361
P0A8T7	c_region	0.400312744331509	0.19546520719311963	0.4042220484753714	85.73450351837373	0.9155590304925724	0.4581704456606724
P0A8U2	pre_domain	0.0975609756097561	0.17073170731707318	0.7317073170731707	82.34243902439025	0.8048780487804879	0.43902439024390244
P0A8U2	n_domain	0.22727272727272727	0.39545454545454545	0.37727272727272726	92.05081818181817	0.9318181818181818	0.8181818181818182
P0A8U2	c_region	0.0	0.0	1.0	58.21999999999999	0.2	0.0
P0A8U2	n_half	0.2	0.44545454545454544	0.35454545454545455	89.6882727272727	0.8636363636363636	0.7545454545454545
P0A8U2	c_half	0.2545454545454545	0.34545454545454546	0.4	94.41336363636361	1.0	0.8818181818181818
P0A8V2	pre_domain	0.29411764705882354	0.11764705882352941	0.5882352941176471	82.35882352941177	0.8823529411764706	0.4117647058823529
P0A8V2	n_domain	0.1592356687898089	0.4012738853503185	0.4394904458598726	89.05847133757962	0.9936305732484076	0.5732484076433121
P0A8V2	c_region	0.3527397260273973	0.22602739726027396	0.4212328767123288	90.29731164383563	0.9837328767123288	0.6378424657534246
P0A8W8	n_domain	0.82	0.0	0.18	94.2686	1.0	0.84
P0A8W8	c_region	0.5350877192982456	0.017543859649122806	0.4473684210526316	96.41631578947369	1.0	0.9298245614035088
P0A8Y3	pre_domain	0.0	0.6666666666666666	0.3333333333333333	98.10666666666667	1.0	1.0
P0A8Y3	n_domain	0.5642458100558659	0.1564245810055866	0.27932960893854747	95.3677094972067	0.9888268156424581	0.9385474860335196
P0A8Y3	c_region	0.5294117647058824	0.058823529411764705	0.4117647058823529	89.46705882352941	0.8823529411764706	0.7647058823529411
P0A910	pre_domain	0.0	0.0	1.0	34.43714285714287	0.0	0.0
P0A910	n_domain	0.0	0.7017543859649122	0.2982456140350877	88.9595321637427	0.935672514619883	0.6081871345029239
P0A910	c_region	0.3051948051948052	0.19480519480519481	0.5	75.10772727272727	0.7142857142857143	0.07792207792207792
P0A948	pre_domain	0.0	0.0	1.0	61.10222222222222	0.3333333333333333	0.0
P0A948	n_domain	0.37158469945355194	0.3224043715846995	0.30601092896174864	96.49262295081967	1.0	0.9726775956284153
P0A948	c_region	0.0	0.0	1.0	65.47	0.5	0.0
P0A948	n_half	0.44565217391304346	0.2608695652173913	0.29347826086956524	95.64521739130433	1.0	0.9565217391304348
P0A948	c_half	0.2967032967032967	0.38461538461538464	0.31868131868131866	97.34934065934065	1.0	0.989010989010989
P0A953	pre_domain	0.0	0.4	0.6	96.926	1.0	1.0
P0A953	n_domain	0.4015748031496063	0.19291338582677164	0.40551181102362205	98.1117716535433	1.0	0.9960629921259843
P0A953	c_region	0.3401360544217687	0.23809523809523808	0.4217687074829932	97.48027210884354	0.9931972789115646	0.9795918367346939
P0A959	pre_domain	0.35	0.0	0.65	80.803	0.95	0.1
P0A959	n_domain	0.43386243386243384	0.17195767195767195	0.3941798941798942	97.13238095238096	1.0	0.9894179894179894
P0A959	c_region	0.2857142857142857	0.0	0.7142857142857143	92.39285714285714	1.0	0.8571428571428571
P0A991	pre_domain	0.5128205128205128	0.0	0.48717948717948717	96.91179487179487	1.0	0.9743589743589743
P0A991	n_domain	0.47572815533980584	0.1715210355987055	0.35275080906148865	97.43805825242718	1.0	0.9611650485436893
P0A991	c_region	0.0	0.0	1.0	97.875	1.0	1.0
P0A991	n_half	0.45806451612903226	0.17419354838709677	0.36774193548387096	97.32774193548387	1.0	0.9419354838709677
P0A991	c_half	0.4935064935064935	0.16883116883116883	0.33766233766233766	97.54909090909092	1.0	0.9805194805194806
P0A9B2	pre_domain	0.0	0.0	1.0	87.28	1.0	0.5
P0A9B2	n_domain	0.2993827160493827	0.3055555555555556	0.3950617283950617	98.43543209876543	1.0	1.0
P0A9B2	c_region	0.6	0.0	0.4	95.898	1.0	0.8
P0A9D4	n_domain	0.7746478873239436	0.007042253521126761	0.21830985915492956	97.87091549295774	1.0	0.9788732394366197
P0A9D4	c_region	0.030534351145038167	0.29770992366412213	0.6717557251908397	92.1357251908397	0.8931297709923665	0.8625954198473282
P0A9E0	pre_domain	0.0	0.0	1.0	50.45333333333334	0.0	0.0
P0A9E0	n_domain	0.25609756097560976	0.34146341463414637	0.4024390243902439	88.42902439024391	0.926829268292683	0.6219512195121951
P0A9E0	c_region	0.7131147540983607	0.0	0.28688524590163933	84.91393442622949	0.8688524590163934	0.5081967213114754
P0A9F3	n_domain	0.7011494252873564	0.10344827586206896	0.19540229885057472	94.82264367816092	1.0	0.9425287356321839
P0A9F3	c_region	0.35443037974683544	0.25738396624472576	0.3881856540084388	92.91037974683545	0.9915611814345991	0.8143459915611815
P0A9H1	n_domain	0.4226190476190476	0.18452380952380953	0.39285714285714285	96.29434523809525	0.9761904761904762	0.9642857142857143
P0A9H1	n_half	0.35714285714285715	0.15476190476190477	0.4880952380952381	97.24964285714286	1.0	0.9880952380952381
P0A9H1	c_half	0.4880952380952381	0.21428571428571427	0.2976190476190476	95.33904761904762	0.9523809523809523	0.9404761904761905
P0A9J8	n_domain	0.7663551401869159	0.04672897196261682	0.18691588785046728	91.43682242990656	0.9626168224299065	0.8411214953271028
P0A9J8	c_region	0.2939068100358423	0.3333333333333333	0.3727598566308244	93.57806451612903	1.0	0.8745519713261649
P0A9K3	pre_domain	0.47368421052631576	0.19298245614035087	0.3333333333333333	77.31149122807018	0.7894736842105263	0.18421052631578946
P0A9K3	n_domain	0.45893719806763283	0.18840579710144928	0.3526570048309179	87.54768115942028	0.9082125603864735	0.5797101449275363
P0A9K3	c_region	0.92	0.0	0.08	85.7368	0.96	0.2
P0A9K3	n_half	0.5576923076923077	0.1346153846153846	0.3076923076923077	84.25875000000002	0.8173076923076923	0.5
P0A9K3	c_half	0.3592233009708738	0.24271844660194175	0.39805825242718446	90.86854368932036	1.0	0.6601941747572816
P0A9L5	pre_domain	0.0	0.0	1.0	52.44	0.0	0.0
P0A9L5	n_domain	0.3695652173913043	0.34782608695652173	0.2826086956521739	82.98923913043477	0.9456521739130435	0.010869565217391304
P0A9L5	n_half	0.5434782608695652	0.1956521739130435	0.2608695652173913	83.74869565217391	0.8913043478260869	0.021739130434782608
P0A9L5	c_half	0.1956521739130435	0.5	0.30434782608695654	82.22978260869566	1.0	0.0
P0A9M0	n_domain	0.1271186440677966	0.5084745762711864	0.3644067796610169	86.57203389830507	0.940677966101695	0.5084745762711864
P0A9M0	c_region	0.5045045045045045	0.13363363363363365	0.36186186186186187	86.8933933933934	0.9264264264264265	0.515015015015015
P0A9N4	pre_domain	0.0	0.0	1.0	56.25	0.0	0.0
P0A9N4	n_domain	0.39591836734693875	0.21224489795918366	0.39183673469387753	96.51804081632652	1.0	0.9795918367346939
P0A9N4	n_half	0.36585365853658536	0.24390243902439024	0.3902439024390244	96.08	1.0	0.975609756097561
P0A9N4	c_half	0.4262295081967213	0.18032786885245902	0.39344262295081966	96.95967213114756	1.0	0.9836065573770492
P0A9P0	pre_domain	0.0	0.75	0.25	89.3125	0.875	0.75
P0A9P0	n_domain	0.36615384615384616	0.2676923076923077	0.36615384615384616	97.45089230769231	1.0	0.9907692307692307
P0A9P0	c_region	0.3262411347517731	0.23404255319148937	0.4397163120567376	97.05574468085105	1.0	0.9787234042553191
P0A9P6	pre_domain	0.0	0.0	1.0	34.97	0.0	0.0
P0A9P6	n_domain	0.43333333333333335	0.14285714285714285	0.4238095238095238	91.46561904761904	0.9666666666666667	0.7476190476190476
P0A9P6	c_region	0.31100478468899523	0.14354066985645933	0.5454545454545454	72.97796650717703	0.7033492822966507	0.25598086124401914
P0A9Q7	pre_domain	0.4444444444444444	0.0	0.5555555555555556	94.9011111111111	1.0	0.8888888888888888
P0A9Q7	n_domain	0.4518348623853211	0.2018348623853211	0.3463302752293578	97.41018348623852	1.0	0.9839449541284404
P0A9Q7	c_region	0.5179372197309418	0.11210762331838565	0.36995515695067266	91.39094170403588	0.9417040358744395	0.7959641255605381
P0A9Q9	pre_domain	0.0	0.3333333333333333	0.6666666666666666	94.60333333333334	1.0	0.6666666666666666
P0A9Q9	n_domain	0.41359773371104813	0.23229461756373937	0.35410764872521244	97.97937677053825	1.0	0.9830028328611898
P0A9Q9	c_region	0.9090909090909091	0.0	0.09090909090909091	97.96090909090908	1.0	1.0
P0A9R7	n_domain	0.35454545454545455	0.25	0.39545454545454545	92.47277272727274	0.9863636363636363	0.7681818181818182
P0A9R7	c_region	0.0	0.0	1.0	28.72	0.0	0.0
P0A9R7	n_half	0.21818181818181817	0.32727272727272727	0.45454545454545453	92.94481818181818	1.0	0.7909090909090909
P0A9R7	c_half	0.4909090909090909	0.17272727272727273	0.33636363636363636	92.00072727272727	0.9727272727272728	0.7454545454545455
P0A9S3	pre_domain	0.0	0.5263157894736842	0.47368421052631576	96.0784210526316	1.0	0.9473684210526315
P0A9S3	n_domain	0.34516129032258064	0.23548387096774193	0.41935483870967744	97.72809677419355	1.0	1.0
