uniprot_accession	region	length	net_charge	frac_hydrophobic	frac_charged	frac_polar	frac_aromatic	frac_small
P0C8J8	n_domain	268	-12.0	0.4141791044776119	0.20149253731343283	0.2835820895522388	0.07835820895522388	0.23880597014925373
P0C8J8	c_region	139	-4.0	0.39568345323741005	0.2446043165467626	0.26618705035971224	0.11510791366906475	0.17985611510791366
P0DPI2	pre_domain	40	5.0	0.5	0.125	0.25	0.025	0.425
P0DPI2	n_domain	228	-2.0	0.40789473684210525	0.22807017543859648	0.2236842105263158	0.043859649122807015	0.2675438596491228
P0DPI2	n_half	114	-3.0	0.40350877192982454	0.20175438596491227	0.24561403508771928	0.043859649122807015	0.32456140350877194
P0DPI2	c_half	114	1.0	0.41228070175438597	0.2543859649122807	0.20175438596491227	0.043859649122807015	0.21052631578947367
P0DTT0	n_domain	198	-14.0	0.42424242424242425	0.26262626262626265	0.20707070707070707	0.0707070707070707	0.1717171717171717
P0DTT0	c_region	409	-8.0	0.34963325183374083	0.27383863080684595	0.24449877750611246	0.05378973105134474	0.20048899755501223
P10109	pre_domain	59	7.0	0.423728813559322	0.15254237288135594	0.2033898305084746	0.01694915254237288	0.576271186440678
P10109	n_domain	125	-12.0	0.328	0.288	0.304	0.04	0.192
P10109	n_half	63	-7.0	0.31746031746031744	0.2698412698412698	0.31746031746031744	0.047619047619047616	0.20634920634920634
P10109	c_half	62	-5.0	0.3387096774193548	0.3064516129032258	0.2903225806451613	0.03225806451612903	0.1774193548387097
P10176	pre_domain	25	5.0	0.44	0.2	0.16	0.0	0.24
P10176	n_domain	43	0.0	0.4418604651162791	0.13953488372093023	0.23255813953488372	0.09302325581395349	0.20930232558139536
P10176	c_region	1	-1.0	0.0	1.0	0.0	0.0	0.0
P10176	n_half	22	-1.0	0.4090909090909091	0.13636363636363635	0.22727272727272727	0.0	0.2727272727272727
P10176	c_half	21	1.0	0.47619047619047616	0.14285714285714285	0.23809523809523808	0.19047619047619047	0.14285714285714285
P10415	pre_domain	5	0.0	0.6	0.0	0.2	0.0	0.6
P10415	n_domain	202	-2.0	0.3811881188118812	0.19801980198019803	0.24257425742574257	0.10891089108910891	0.25742574257425743
P10415	c_region	32	1.0	0.53125	0.09375	0.25	0.125	0.28125
P10415	n_half	101	1.0	0.33663366336633666	0.16831683168316833	0.24752475247524752	0.06930693069306931	0.32673267326732675
P10415	c_half	101	-3.0	0.42574257425742573	0.22772277227722773	0.2376237623762376	0.1485148514851485	0.18811881188118812
P10515	pre_domain	86	11.0	0.3372093023255814	0.1744186046511628	0.27906976744186046	0.08139534883720931	0.3023255813953488
P10515	n_domain	106	-7.0	0.36792452830188677	0.25471698113207547	0.22641509433962265	0.04716981132075472	0.2358490566037736
P10515	c_region	455	-2.0	0.3978021978021978	0.1934065934065934	0.22857142857142856	0.04835164835164835	0.22857142857142856
P10606	pre_domain	31	5.0	0.5161290322580645	0.16129032258064516	0.16129032258064516	0.0	0.5161290322580645
P10606	n_domain	98	-1.0	0.32653061224489793	0.23469387755102042	0.2653061224489796	0.05102040816326531	0.24489795918367346
P10606	n_half	49	-3.0	0.32653061224489793	0.2653061224489796	0.1836734693877551	0.02040816326530612	0.30612244897959184
P10606	c_half	49	2.0	0.32653061224489793	0.20408163265306123	0.3469387755102041	0.08163265306122448	0.1836734693877551
P10620	pre_domain	1	0.0	1.0	0.0	0.0	0.0	0.0
P10620	n_domain	154	5.0	0.44805194805194803	0.2012987012987013	0.2532467532467532	0.12337662337662338	0.2012987012987013
P10620	n_half	77	2.0	0.44155844155844154	0.2857142857142857	0.23376623376623376	0.1038961038961039	0.18181818181818182
P10620	c_half	77	3.0	0.45454545454545453	0.11688311688311688	0.2727272727272727	0.14285714285714285	0.22077922077922077
P10809	pre_domain	29	5.0	0.4482758620689655	0.2413793103448276	0.20689655172413793	0.06896551724137931	0.13793103448275862
P10809	n_domain	518	-8.0	0.4111969111969112	0.27413127413127414	0.19884169884169883	0.02895752895752896	0.23745173745173745
P10809	c_region	26	-2.0	0.3076923076923077	0.23076923076923078	0.0	0.038461538461538464	0.4230769230769231
P11177	pre_domain	31	5.0	0.5161290322580645	0.22580645161290322	0.12903225806451613	0.06451612903225806	0.2903225806451613
P11177	n_domain	193	-6.0	0.40932642487046633	0.20725388601036268	0.22797927461139897	0.10362694300518134	0.2538860103626943
P11177	c_region	135	-2.0	0.42962962962962964	0.2222222222222222	0.21481481481481482	0.044444444444444446	0.2074074074074074
P11182	pre_domain	60	8.0	0.4	0.13333333333333333	0.36666666666666664	0.16666666666666666	0.18333333333333332
P11182	n_domain	92	-9.0	0.33695652173913043	0.33695652173913043	0.25	0.08695652173913043	0.17391304347826086
P11182	c_region	330	7.0	0.396969696969697	0.21515151515151515	0.24848484848484848	0.06363636363636363	0.20606060606060606
P11310	pre_domain	25	5.0	0.36	0.2	0.36	0.12	0.28
P11310	n_domain	130	-4.0	0.34615384615384615	0.24615384615384617	0.24615384615384617	0.08461538461538462	0.2153846153846154
P11310	c_region	266	4.0	0.39849624060150374	0.2556390977443609	0.22180451127819548	0.09022556390977443	0.2556390977443609
P11498	pre_domain	26	5.0	0.4230769230769231	0.19230769230769232	0.23076923076923078	0.038461538461538464	0.3076923076923077
P11498	n_domain	464	-5.0	0.3857758620689655	0.23922413793103448	0.2543103448275862	0.07543103448275862	0.21767241379310345
P11498	c_region	688	-12.0	0.40261627906976744	0.22093023255813954	0.22965116279069767	0.0755813953488372	0.22674418604651161
P12074	pre_domain	24	4.0	0.4166666666666667	0.16666666666666666	0.20833333333333334	0.0	0.3333333333333333
P12074	n_domain	85	-2.0	0.32941176470588235	0.18823529411764706	0.29411764705882354	0.11764705882352941	0.21176470588235294
P12074	n_half	43	-1.0	0.3953488372093023	0.16279069767441862	0.3023255813953488	0.09302325581395349	0.32558139534883723
P12074	c_half	42	-1.0	0.2619047619047619	0.21428571428571427	0.2857142857142857	0.14285714285714285	0.09523809523809523
P12235	pre_domain	2	0.0	0.5	0.0	0.0	0.0	0.5
P12235	n_domain	296	18.0	0.44594594594594594	0.20945945945945946	0.2195945945945946	0.13513513513513514	0.2635135135135135
P12235	n_half	148	10.0	0.4594594594594595	0.20270270270270271	0.22297297297297297	0.13513513513513514	0.28378378378378377
P12235	c_half	148	8.0	0.43243243243243246	0.21621621621621623	0.21621621621621623	0.13513513513513514	0.24324324324324326
P12236	pre_domain	2	0.0	0.5	0.0	0.5	0.0	0.0
P12236	n_domain	295	17.0	0.43389830508474575	0.2135593220338983	0.22372881355932203	0.12203389830508475	0.26101694915254237
P12236	c_region	1	0.0	1.0	0.0	0.0	0.0	0.0
P12236	n_half	148	9.0	0.4527027027027027	0.19594594594594594	0.23648648648648649	0.12162162162162163	0.28378378378378377
P12236	c_half	147	8.0	0.41496598639455784	0.23129251700680273	0.2108843537414966	0.12244897959183673	0.23809523809523808
P12694	pre_domain	45	7.0	0.4888888888888889	0.15555555555555556	0.2222222222222222	0.044444444444444446	0.3111111111111111
P12694	n_domain	400	-4.0	0.3375	0.24	0.3	0.11	0.225
P12694	n_half	200	-3.0	0.355	0.215	0.29	0.1	0.235
P12694	c_half	200	-1.0	0.32	0.265	0.31	0.12	0.215
P12998	pre_domain	38	2.0	0.47368421052631576	0.3157894736842105	0.13157894736842105	0.07894736842105263	0.3157894736842105
P12998	n_domain	340	-4.0	0.4235294117647059	0.17647058823529413	0.27941176470588236	0.06470588235294118	0.29411764705882354
P12998	c_region	6	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333
P13033	n_domain	122	-1.0	0.38524590163934425	0.13934426229508196	0.319672131147541	0.02459016393442623	0.28688524590163933
P13033	c_region	297	-6.0	0.4377104377104377	0.18181818181818182	0.2222222222222222	0.07744107744107744	0.22895622895622897
P13033	n_half	61	0.0	0.39344262295081966	0.13114754098360656	0.29508196721311475	0.03278688524590164	0.2786885245901639
P13033	c_half	61	-1.0	0.3770491803278688	0.14754098360655737	0.3442622950819672	0.01639344262295082	0.29508196721311475
P13051	pre_domain	79	1.0	0.3037974683544304	0.21518987341772153	0.24050632911392406	0.0379746835443038	0.34177215189873417
P13051	n_domain	233	8.0	0.3562231759656652	0.20600858369098712	0.2875536480686695	0.11158798283261803	0.20600858369098712
P13051	c_region	1	0.0	1.0	0.0	0.0	0.0	0.0
P13051	n_half	117	0.0	0.358974358974359	0.20512820512820512	0.2564102564102564	0.11965811965811966	0.1623931623931624
P13051	c_half	116	8.0	0.35344827586206895	0.20689655172413793	0.31896551724137934	0.10344827586206896	0.25
P13073	pre_domain	22	4.0	0.5	0.18181818181818182	0.2727272727272727	0.045454545454545456	0.2727272727272727
P13073	n_domain	147	4.0	0.38095238095238093	0.29931972789115646	0.23809523809523808	0.12244897959183673	0.20408163265306123
P13073	n_half	74	0.0	0.35135135135135137	0.35135135135135137	0.24324324324324326	0.08108108108108109	0.24324324324324326
P13073	c_half	73	4.0	0.410958904109589	0.2465753424657534	0.2328767123287671	0.1643835616438356	0.1643835616438356
P13196	pre_domain	259	9.0	0.3166023166023166	0.24324324324324326	0.32432432432432434	0.0694980694980695	0.22393822393822393
P13196	n_domain	233	-5.0	0.39914163090128757	0.19313304721030042	0.2575107296137339	0.06866952789699571	0.2875536480686695
P13196	c_region	148	5.0	0.3716216216216216	0.22297297297297297	0.30405405405405406	0.060810810810810814	0.16891891891891891
P13804	pre_domain	18	4.0	0.5555555555555556	0.2222222222222222	0.1111111111111111	0.05555555555555555	0.3888888888888889
P13804	n_domain	186	0.0	0.41935483870967744	0.1935483870967742	0.2903225806451613	0.053763440860215055	0.27956989247311825
P13804	c_region	129	0.0	0.43410852713178294	0.23255813953488372	0.18604651162790697	0.05426356589147287	0.2713178294573643
P13857	n_domain	179	-4.0	0.37988826815642457	0.22346368715083798	0.3240223463687151	0.0893854748603352	0.16759776536312848
P13857	n_half	90	-1.0	0.3888888888888889	0.23333333333333334	0.3111111111111111	0.08888888888888889	0.12222222222222222
P13857	c_half	89	-3.0	0.3707865168539326	0.21348314606741572	0.33707865168539325	0.0898876404494382	0.21348314606741572
P13995	pre_domain	39	3.0	0.5641025641025641	0.1282051282051282	0.2564102564102564	0.02564102564102564	0.3333333333333333
P13995	n_domain	269	-2.0	0.3940520446096654	0.23048327137546468	0.2379182156133829	0.03345724907063197	0.20446096654275092
P13995	c_region	42	3.0	0.4523809523809524	0.2619047619047619	0.14285714285714285	0.0	0.21428571428571427
P14324	pre_domain	65	5.0	0.4307692307692308	0.16923076923076924	0.24615384615384617	0.13846153846153847	0.24615384615384617
P14324	n_domain	351	-13.0	0.396011396011396	0.24786324786324787	0.26495726495726496	0.11396011396011396	0.1794871794871795
P14324	c_region	3	3.0	0.0	1.0	0.0	0.0	0.0
P14324	n_half	176	-9.0	0.39204545454545453	0.24431818181818182	0.2784090909090909	0.10227272727272728	0.17045454545454544
P14324	c_half	175	-4.0	0.4	0.25142857142857145	0.25142857142857145	0.12571428571428572	0.18857142857142858
P14406	pre_domain	23	5.0	0.391304347826087	0.21739130434782608	0.34782608695652173	0.0	0.21739130434782608
P14406	n_domain	59	1.0	0.423728813559322	0.2542372881355932	0.2033898305084746	0.11864406779661017	0.2033898305084746
P14406	c_region	1	-1.0	0.0	1.0	0.0	0.0	0.0
P14406	n_half	30	-1.0	0.36666666666666664	0.36666666666666664	0.13333333333333333	0.1	0.13333333333333333
P14406	c_half	29	2.0	0.4827586206896552	0.13793103448275862	0.27586206896551724	0.13793103448275862	0.27586206896551724
P14735	pre_domain	32	4.0	0.4375	0.1875	0.1875	0.09375	0.1875
P14735	n_domain	253	-6.0	0.3201581027667984	0.25296442687747034	0.3241106719367589	0.09881422924901186	0.2015810276679842
P14735	c_region	734	-13.0	0.3814713896457766	0.26021798365122617	0.2574931880108992	0.11307901907356949	0.14032697547683923
P14854	pre_domain	4	-2.0	0.5	0.5	0.0	0.0	0.25
P14854	n_domain	82	2.0	0.2682926829268293	0.24390243902439024	0.3902439024390244	0.14634146341463414	0.14634146341463414
P14854	n_half	41	4.0	0.24390243902439024	0.24390243902439024	0.4634146341463415	0.14634146341463414	0.07317073170731707
P14854	c_half	41	-2.0	0.2926829268292683	0.24390243902439024	0.3170731707317073	0.14634146341463414	0.21951219512195122
P14927	pre_domain	1	0.0	1.0	0.0	0.0	0.0	0.0
P14927	n_domain	110	2.0	0.33636363636363636	0.4	0.19090909090909092	0.12727272727272726	0.13636363636363635
P14927	n_half	55	0.0	0.36363636363636365	0.32727272727272727	0.2	0.12727272727272726	0.23636363636363636
P14927	c_half	55	2.0	0.3090909090909091	0.4727272727272727	0.18181818181818182	0.12727272727272726	0.03636363636363636
P15254	pre_domain	152	-4.0	0.4276315789473684	0.19736842105263158	0.27631578947368424	0.08552631578947369	0.21710526315789475
P15254	n_domain	61	-5.0	0.4098360655737705	0.21311475409836064	0.26229508196721313	0.06557377049180328	0.19672131147540983
P15254	c_region	1082	-43.0	0.3946395563770795	0.2301293900184843	0.23382624768946395	0.06839186691312385	0.2578558225508318
P15538	pre_domain	25	2.0	0.6	0.16	0.16	0.04	0.32
P15538	n_domain	478	9.0	0.4205020920502092	0.20292887029288703	0.26359832635983266	0.09832635983263599	0.18410041841004185
P15538	n_half	239	6.0	0.41422594142259417	0.2175732217573222	0.24686192468619247	0.10460251046025104	0.1799163179916318
P15538	c_half	239	3.0	0.42677824267782427	0.18828451882845187	0.2803347280334728	0.09205020920502092	0.18828451882845187
P15954	pre_domain	16	4.0	0.375	0.25	0.3125	0.0625	0.1875
P15954	n_domain	47	2.0	0.40425531914893614	0.1702127659574468	0.2978723404255319	0.14893617021276595	0.2127659574468085
P15954	n_half	24	0.0	0.2916666666666667	0.25	0.2916666666666667	0.125	0.25
P15954	c_half	23	2.0	0.5217391304347826	0.08695652173913043	0.30434782608695654	0.17391304347826086	0.17391304347826086
P16219	pre_domain	28	5.0	0.5357142857142857	0.17857142857142858	0.17857142857142858	0.03571428571428571	0.35714285714285715
P16219	n_domain	122	-5.0	0.4098360655737705	0.20491803278688525	0.23770491803278687	0.08196721311475409	0.2540983606557377
P16219	c_region	262	2.0	0.44274809160305345	0.20610687022900764	0.23282442748091603	0.0648854961832061	0.30916030534351147
P16260	pre_domain	29	-1.0	0.5862068965517241	0.034482758620689655	0.10344827586206896	0.0	0.5862068965517241
P16260	n_domain	302	21.0	0.41721854304635764	0.15562913907284767	0.2814569536423841	0.12251655629139073	0.22847682119205298
P16260	c_region	1	0.0	0.0	0.0	1.0	0.0	0.0
P16260	n_half	151	12.0	0.44370860927152317	0.15894039735099338	0.271523178807947	0.11920529801324503	0.23841059602649006
P16260	c_half	151	9.0	0.39072847682119205	0.152317880794702	0.2913907284768212	0.12582781456953643	0.2185430463576159
P17315	pre_domain	24	2.0	0.5833333333333334	0.08333333333333333	0.20833333333333334	0.125	0.20833333333333334
P17315	n_domain	133	-6.0	0.3684210526315789	0.2556390977443609	0.2631578947368421	0.03759398496240601	0.21052631578947367
P17315	c_region	506	-15.0	0.2845849802371542	0.2509881422924901	0.3300395256916996	0.11857707509881422	0.233201581027668
P17540	pre_domain	22	2.0	0.5454545454545454	0.09090909090909091	0.2727272727272727	0.09090909090909091	0.36363636363636365
P17540	n_domain	111	-1.0	0.32432432432432434	0.22522522522522523	0.3063063063063063	0.08108108108108109	0.15315315315315314
P17540	c_region	286	3.0	0.34265734265734266	0.3041958041958042	0.22727272727272727	0.07692307692307693	0.17132867132867133
P17612	pre_domain	40	1.0	0.375	0.325	0.225	0.075	0.325
P17612	n_domain	290	8.0	0.3931034482758621	0.2482758620689655	0.2482758620689655	0.13448275862068965	0.15862068965517243
P17612	c_region	21	-4.0	0.23809523809523808	0.47619047619047616	0.23809523809523808	0.14285714285714285	0.14285714285714285
P18859	pre_domain	38	4.0	0.5	0.21052631578947367	0.23684210526315788	0.07894736842105263	0.21052631578947367
P18859	n_domain	63	0.0	0.30158730158730157	0.3492063492063492	0.25396825396825395	0.14285714285714285	0.14285714285714285
P18859	c_region	7	0.0	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.0	0.14285714285714285
P18859	n_half	32	1.0	0.21875	0.34375	0.34375	0.09375	0.21875
P18859	c_half	31	-1.0	0.3870967741935484	0.3548387096774194	0.16129032258064516	0.1935483870967742	0.06451612903225806
P19099	pre_domain	28	4.0	0.5714285714285714	0.21428571428571427	0.14285714285714285	0.03571428571428571	0.35714285714285715
P19099	n_domain	475	9.0	0.42526315789473684	0.2	0.26105263157894737	0.0968421052631579	0.17894736842105263
P19099	n_half	238	7.0	0.41596638655462187	0.20588235294117646	0.25630252100840334	0.1092436974789916	0.16806722689075632
P19099	c_half	237	2.0	0.4345991561181435	0.1940928270042194	0.26582278481012656	0.08438818565400844	0.189873417721519
P19404	pre_domain	52	3.0	0.40384615384615385	0.17307692307692307	0.2692307692307692	0.07692307692307693	0.2692307692307692
P19404	n_domain	74	2.0	0.4189189189189189	0.21621621621621623	0.24324324324324326	0.12162162162162163	0.14864864864864866
P19404	c_region	123	-3.0	0.3252032520325203	0.23577235772357724	0.25203252032520324	0.04878048780487805	0.2032520325203252
P20674	pre_domain	41	5.0	0.43902439024390244	0.17073170731707318	0.24390243902439024	0.024390243902439025	0.34146341463414637
P20674	n_domain	109	-6.0	0.3577981651376147	0.3119266055045872	0.22018348623853212	0.08256880733944955	0.14678899082568808
P20674	n_half	55	-5.0	0.36363636363636365	0.3090909090909091	0.23636363636363636	0.10909090909090909	0.16363636363636364
P20674	c_half	54	-1.0	0.35185185185185186	0.3148148148148148	0.2037037037037037	0.05555555555555555	0.12962962962962962
P21151	pre_domain	4	-1.0	0.5	0.25	0.25	0.0	0.0
P21151	n_domain	263	-2.0	0.4524714828897338	0.19011406844106463	0.23193916349809887	0.04182509505703422	0.311787072243346
P21151	c_region	120	-1.0	0.45	0.175	0.20833333333333334	0.041666666666666664	0.2916666666666667
P21165	n_domain	159	-3.0	0.42138364779874216	0.1949685534591195	0.2389937106918239	0.12578616352201258	0.16981132075471697
P21165	c_region	284	-13.0	0.39436619718309857	0.22887323943661972	0.27816901408450706	0.09154929577464789	0.20774647887323944
P21397	pre_domain	14	-1.0	0.42857142857142855	0.21428571428571427	0.2857142857142857	0.07142857142857142	0.2857142857142857
P21397	n_domain	443	3.0	0.36343115124153497	0.24604966139954854	0.2618510158013544	0.1038374717832957	0.18961625282167044
P21397	c_region	70	0.0	0.4	0.22857142857142856	0.24285714285714285	0.1	0.18571428571428572
P21499	pre_domain	66	-4.0	0.30303030303030304	0.42424242424242425	0.16666666666666666	0.045454545454545456	0.16666666666666666
P21499	n_domain	81	5.0	0.345679012345679	0.30864197530864196	0.20987654320987653	0.06172839506172839	0.1728395061728395
P21499	c_region	666	8.0	0.36036036036036034	0.3003003003003003	0.22522522522522523	0.07657657657657657	0.2132132132132132
P21549	pre_domain	19	3.0	0.47368421052631576	0.15789473684210525	0.21052631578947367	0.0	0.21052631578947367
P21549	n_domain	362	-2.0	0.3867403314917127	0.19337016574585636	0.2596685082872928	0.07734806629834254	0.23480662983425415
P21549	c_region	11	3.0	0.36363636363636365	0.2727272727272727	0.2727272727272727	0.0	0.18181818181818182
P21796	n_domain	283	3.0	0.3286219081272085	0.21554770318021202	0.3215547703180212	0.10247349823321555	0.2508833922261484
P21796	n_half	142	1.0	0.29577464788732394	0.2605633802816901	0.30985915492957744	0.09859154929577464	0.2323943661971831
P21796	c_half	141	2.0	0.3617021276595745	0.1702127659574468	0.3333333333333333	0.10638297872340426	0.2695035460992908
P21912	pre_domain	28	4.0	0.5	0.14285714285714285	0.21428571428571427	0.0	0.39285714285714285
P21912	n_domain	114	5.0	0.3508771929824561	0.2543859649122807	0.2807017543859649	0.06140350877192982	0.17543859649122806
P21912	c_region	138	3.0	0.2971014492753623	0.2826086956521739	0.3333333333333333	0.11594202898550725	0.18115942028985507
P21953	pre_domain	66	2.0	0.4696969696969697	0.21212121212121213	0.13636363636363635	0.09090909090909091	0.3333333333333333
P21953	n_domain	193	-2.0	0.39896373056994816	0.18652849740932642	0.25906735751295334	0.11917098445595854	0.23834196891191708
P21953	c_region	133	-6.0	0.39849624060150374	0.22556390977443608	0.2706766917293233	0.09022556390977443	0.18796992481203006
P21964	pre_domain	50	-1.0	0.66	0.06	0.12	0.08	0.14
P21964	n_domain	220	-9.0	0.38636363636363635	0.25	0.24545454545454545	0.06818181818181818	0.2
P21964	c_region	1	0.0	0.0	0.0	0.0	0.0	0.0
P21964	n_half	110	-4.0	0.4	0.23636363636363636	0.2545454545454545	0.045454545454545456	0.21818181818181817
P21964	c_half	110	-5.0	0.37272727272727274	0.2636363636363636	0.23636363636363636	0.09090909090909091	0.18181818181818182
P22033	pre_domain	60	6.0	0.36666666666666664	0.23333333333333334	0.3	0.05	0.16666666666666666
P22033	n_domain	516	-9.0	0.38953488372093026	0.24224806201550386	0.24806201550387597	0.07945736434108527	0.23062015503875968
P22033	c_region	174	-1.0	0.39080459770114945	0.27011494252873564	0.1896551724137931	0.05747126436781609	0.22413793103448276
P22234	pre_domain	12	1.0	0.5	0.25	0.16666666666666666	0.0	0.25
P22234	n_domain	79	3.0	0.35443037974683544	0.24050632911392406	0.3037974683544304	0.06329113924050633	0.24050632911392406
P22234	c_region	334	-4.0	0.3772455089820359	0.23952095808383234	0.25748502994011974	0.08383233532934131	0.20958083832335328
P22307	pre_domain	12	0.0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.08333333333333333	0.3333333333333333
P22307	n_domain	393	-6.0	0.3791348600508906	0.2035623409669211	0.2748091603053435	0.08142493638676845	0.26208651399491095
P22307	c_region	142	3.0	0.38028169014084506	0.24647887323943662	0.22535211267605634	0.07746478873239436	0.2605633802816901
P22333	pre_domain	1	0.0	1.0	0.0	0.0	0.0	0.0
P22333	n_domain	332	-15.0	0.4307228915662651	0.21987951807228914	0.23493975903614459	0.0572289156626506	0.25
P22333	n_half	166	-7.0	0.43373493975903615	0.21084337349397592	0.2469879518072289	0.060240963855421686	0.20481927710843373
P22333	c_half	166	-8.0	0.42771084337349397	0.2289156626506024	0.22289156626506024	0.05421686746987952	0.29518072289156627
P22557	n_domain	49	4.0	0.42857142857142855	0.08163265306122448	0.30612244897959184	0.04081632653061224	0.22448979591836735
P22557	c_region	538	1.0	0.3736059479553903	0.20631970260223048	0.29182156133828996	0.08178438661710037	0.2379182156133829
P22570	pre_domain	40	4.0	0.3	0.15	0.375	0.175	0.25
P22570	n_domain	447	1.0	0.38031319910514544	0.2348993288590604	0.2058165548098434	0.06040268456375839	0.22818791946308725
P22570	c_region	4	0.0	0.5	0.0	0.25	0.0	0.25
P22695	pre_domain	14	3.0	0.42857142857142855	0.21428571428571427	0.2857142857142857	0.21428571428571427	0.2857142857142857
P22695	n_domain	235	4.0	0.40425531914893614	0.18723404255319148	0.28085106382978725	0.07659574468085106	0.2425531914893617
P22695	c_region	204	-3.0	0.4019607843137255	0.15196078431372548	0.3382352941176471	0.06862745098039216	0.3480392156862745
P22830	pre_domain	67	8.0	0.43283582089552236	0.1791044776119403	0.2537313432835821	0.04477611940298507	0.3582089552238806
P22830	n_domain	325	0.0	0.3507692307692308	0.23384615384615384	0.28923076923076924	0.08923076923076922	0.1723076923076923
P22830	c_region	31	1.0	0.2903225806451613	0.16129032258064516	0.4838709677419355	0.06451612903225806	0.12903225806451613
P23003	pre_domain	14	-3.0	0.21428571428571427	0.21428571428571427	0.42857142857142855	0.07142857142857142	0.07142857142857142
P23003	n_domain	348	-7.0	0.40229885057471265	0.23850574712643677	0.28735632183908044	0.08333333333333333	0.1752873563218391
P23003	c_region	4	1.0	0.5	0.25	0.25	0.0	0.25
P23368	pre_domain	22	4.0	0.4090909090909091	0.18181818181818182	0.4090909090909091	0.0	0.13636363636363635
P23368	n_domain	255	7.0	0.35294117647058826	0.2549019607843137	0.25882352941176473	0.10196078431372549	0.1411764705882353
P23368	c_region	307	-10.0	0.41042345276872966	0.21498371335504887	0.247557003257329	0.08469055374592833	0.247557003257329
P23378	pre_domain	132	6.0	0.3409090909090909	0.2727272727272727	0.21212121212121213	0.030303030303030304	0.3106060606060606
P23378	n_domain	352	-4.0	0.375	0.2159090909090909	0.29261363636363635	0.07386363636363637	0.2159090909090909
P23378	c_region	536	-8.0	0.35634328358208955	0.208955223880597	0.291044776119403	0.08395522388059702	0.22574626865671643
P23434	pre_domain	30	5.0	0.4666666666666667	0.16666666666666666	0.16666666666666666	0.0	0.23333333333333334
P23434	n_domain	139	-10.0	0.3597122302158273	0.2446043165467626	0.2733812949640288	0.07913669064748201	0.23741007194244604
P23434	c_region	4	-2.0	0.25	0.5	0.25	0.0	0.25
P23434	n_half	70	-1.0	0.37142857142857144	0.21428571428571427	0.2714285714285714	0.08571428571428572	0.21428571428571427
P23434	c_half	69	-9.0	0.34782608695652173	0.2753623188405797	0.2753623188405797	0.07246376811594203	0.2608695652173913
P23721	pre_domain	16	0.0	0.5625	0.0	0.25	0.125	0.375
P23721	n_domain	242	-7.0	0.4090909090909091	0.2190082644628099	0.24793388429752067	0.10330578512396695	0.2396694214876033
P23721	c_region	104	-1.0	0.4230769230769231	0.25961538461538464	0.21153846153846154	0.08653846153846154	0.25
P23786	pre_domain	32	4.0	0.375	0.125	0.09375	0.03125	0.40625
P23786	n_domain	100	2.0	0.32	0.24	0.34	0.11	0.15
P23786	c_region	526	-2.0	0.376425855513308	0.22053231939163498	0.30038022813688214	0.10456273764258556	0.2224334600760456
P23836	n_domain	80	-9.0	0.4375	0.2875	0.2	0.0375	0.1625
P23836	c_region	143	-1.0	0.3916083916083916	0.2727272727272727	0.25874125874125875	0.06993006993006994	0.16783216783216784
P23843	pre_domain	40	1.0	0.575	0.125	0.2	0.0	0.35
P23843	n_domain	484	-8.0	0.34710743801652894	0.23553719008264462	0.3037190082644628	0.10537190082644628	0.1859504132231405
P23843	c_region	19	1.0	0.21052631578947367	0.2631578947368421	0.42105263157894735	0.10526315789473684	0.05263157894736842
P23869	n_domain	164	-5.0	0.36585365853658536	0.22560975609756098	0.2804878048780488	0.0975609756097561	0.1951219512195122
P23869	n_half	82	2.0	0.3048780487804878	0.24390243902439024	0.3048780487804878	0.10975609756097561	0.14634146341463414
P23869	c_half	82	-7.0	0.4268292682926829	0.2073170731707317	0.25609756097560976	0.08536585365853659	0.24390243902439024
P23893	pre_domain	5	0.0	0.2	0.4	0.4	0.0	0.4
P23893	n_domain	414	-24.0	0.43478260869565216	0.178743961352657	0.21739130434782608	0.08454106280193237	0.26811594202898553
P23893	c_region	7	3.0	0.5714285714285714	0.42857142857142855	0.0	0.14285714285714285	0.14285714285714285
P23908	pre_domain	29	-1.0	0.4482758620689655	0.2413793103448276	0.20689655172413793	0.06896551724137931	0.20689655172413793
P23908	n_domain	334	-16.0	0.36826347305389223	0.20359281437125748	0.2694610778443114	0.0688622754491018	0.20359281437125748
P23908	c_region	20	2.0	0.4	0.2	0.35	0.15	0.0
P23919	n_domain	212	2.0	0.4056603773584906	0.2830188679245283	0.22169811320754718	0.07547169811320754	0.23113207547169812
P23919	n_half	106	4.0	0.41509433962264153	0.2641509433962264	0.2358490566037736	0.0660377358490566	0.2641509433962264
P23919	c_half	106	-2.0	0.39622641509433965	0.3018867924528302	0.20754716981132076	0.08490566037735849	0.19811320754716982
P24182	n_domain	135	1.0	0.45925925925925926	0.21481481481481482	0.1925925925925926	0.044444444444444446	0.28888888888888886
P24182	c_region	314	-3.0	0.35987261146496813	0.25796178343949044	0.2356687898089172	0.07643312101910828	0.21337579617834396
P24310	pre_domain	21	4.0	0.42857142857142855	0.19047619047619047	0.38095238095238093	0.047619047619047616	0.3333333333333333
P24310	n_domain	58	2.0	0.3620689655172414	0.20689655172413793	0.3103448275862069	0.13793103448275862	0.15517241379310345
