uniprot_accession	region	n_residues	n_contacts	abs_contact_order	relative_contact_order
P0C8J8	pre_domain	13	0		
P0C8J8	full_protein	420	698	71.35959885386819	0.16990380679492426
P0DPI2	n_domain	228	545	45.21834862385321	0.19832609045549654
P0DPI2	pre_domain	40	0		
P0DPI2	full_protein	268	546	45.553113553113555	0.16997430430266253
P0DPI2	n_half	114	228	44.38157894736842	0.3893120960295475
P0DPI2	c_half	114	227	32.30396475770925	0.28336811190973027
P0DTT0	n_domain	198	377	48.748010610079575	0.24620207378828068
P0DTT0	c_region	409	881	49.970488081725314	0.12217723247365603
P0DTT0	full_protein	607	1314	57.445205479452056	0.09463790029563765
P10109	n_domain	125	210	44.147619047619045	0.3531809523809524
P10109	pre_domain	59	0		
P10109	full_protein	184	210	44.147619047619045	0.2399327122153209
P10109	n_half	63	56	12.642857142857142	0.20068027210884354
P10109	c_half	62	22	24.045454545454547	0.38782991202346045
P10176	n_domain	43	0		
P10176	c_region	1	0		
P10176	pre_domain	25	0		
P10176	full_protein	69	0		
P10176	n_half	22	0		
P10176	c_half	21	0		
P10415	n_domain	202	170	87.58823529411765	0.4336051252184042
P10415	c_region	32	0		
P10415	pre_domain	5	0		
P10415	full_protein	239	188	87.55319148936171	0.36633134514377286
P10415	n_half	101	40	68.6	0.6792079207920791
P10415	c_half	101	34	25.235294117647058	0.24985439720442632
P10515	n_domain	106	208	33.41346153846154	0.3152213352685051
P10515	c_region	455	652	51.5920245398773	0.11338906492280726
P10515	pre_domain	86	0		
P10515	full_protein	647	860	47.1953488372093	0.07294489773911793
P10606	n_domain	98	118	23.152542372881356	0.23625043237634036
P10606	pre_domain	31	0		
P10606	full_protein	129	120	23.0	0.17829457364341086
P10606	n_half	49	15	7.866666666666666	0.16054421768707483
P10606	c_half	49	77	19.74025974025974	0.4028624436787702
P10620	n_domain	154	117	41.29059829059829	0.2681207681207681
P10620	pre_domain	1	0		
P10620	full_protein	155	117	41.29059829059829	0.26639095671353735
P10620	n_half	77	40	21.6	0.28051948051948056
P10620	c_half	77	44	33.36363636363637	0.43329397874852427
P10809	n_domain	518	994	142.51006036217305	0.27511594664512173
P10809	c_region	26	0		
P10809	pre_domain	29	0		
P10809	full_protein	573	1007	147.3227408142999	0.2571077501122162
P11177	n_domain	193	399	49.689223057644114	0.2574571142883115
P11177	c_region	135	265	36.324528301886794	0.26907058001397627
P11177	pre_domain	31	0		
P11177	full_protein	359	752	52.98803191489362	0.147598974693297
P11182	n_domain	92	188	34.72872340425532	0.3774861239592969
P11182	c_region	330	449	61.465478841870826	0.18625902679354797
P11182	pre_domain	60	0		
P11182	full_protein	482	637	53.574568288854	0.11115055661587968
P11310	n_domain	130	114	34.89473684210526	0.26842105263157895
P11310	c_region	266	488	43.59836065573771	0.16390361148773575
P11310	pre_domain	25	0		
P11310	full_protein	421	751	63.45272969374168	0.15071907290674982
P11498	n_domain	464	982	64.76374745417515	0.1395770419271016
P11498	c_region	688	1327	100.14544084400904	0.14556023378489688
P11498	pre_domain	26	0		
P11498	full_protein	1178	2320	87.75431034482759	0.0744943211755752
P12074	n_domain	85	26	17.884615384615383	0.2104072398190045
P12074	pre_domain	24	0		
P12074	full_protein	109	26	17.884615384615383	0.1640790402258292
P12074	n_half	43	0		
P12074	c_half	42	26	17.884615384615383	0.4258241758241758
P12235	n_domain	296	320	76.903125	0.2598078547297297
P12235	pre_domain	2	0		
P12235	full_protein	298	320	76.903125	0.25806417785234903
P12235	n_half	148	112	47.32142857142857	0.31973938223938225
P12235	c_half	148	104	40.09615384615385	0.2709199584199584
P12236	n_domain	295	321	74.97819314641744	0.25416336659802524
P12236	c_region	1	0		
P12236	pre_domain	2	0		
P12236	full_protein	298	321	74.97819314641744	0.251604674987978
P12236	n_half	148	111	46.75675675675676	0.3159240321402484
P12236	c_half	147	108	39.2037037037037	0.26669186192995714
P12694	n_domain	400	666	83.74174174174175	0.20935435435435437
P12694	pre_domain	45	0		
P12694	full_protein	445	674	82.95103857566765	0.1864068282599273
P12694	n_half	200	222	32.96396396396396	0.1648198198198198
P12694	c_half	200	183	39.75409836065574	0.1987704918032787
P12998	n_domain	340	698	85.44555873925502	0.25131046688016184
P12998	c_region	6	0		
P12998	pre_domain	38	16	8.625	0.22697368421052633
P12998	full_protein	384	766	83.57832898172323	0.21765189838990426
P13033	n_domain	122	127	23.700787401574804	0.19426874919323608
P13033	c_region	297	471	33.96390658174098	0.11435658781730969
P13033	full_protein	419	901	99.17647058823529	0.2366980204969816
P13033	n_half	61	58	18.724137931034484	0.30695308083663086
P13033	c_half	61	36	10.11111111111111	0.1657559198542805
P13051	n_domain	233	400	50.355	0.21611587982832617
P13051	c_region	1	0		
P13051	pre_domain	79	0		
P13051	full_protein	313	406	51.26600985221675	0.16378916885692252
P13051	n_half	117	100	22.39	0.19136752136752136
P13051	c_half	116	106	25.745283018867923	0.2219420949902407
P13073	n_domain	147	59	19.949152542372882	0.13570852069641418
P13073	pre_domain	22	0		
P13073	full_protein	169	59	19.949152542372882	0.11804232273593422
P13073	n_half	74	40	25.675	0.3469594594594595
P13073	c_half	73	19	7.894736842105263	0.10814708002883922
P13196	n_domain	233	476	72.92647058823529	0.31298914415551626
P13196	c_region	148	167	38.67664670658683	0.2613286939634245
P13196	pre_domain	259	80	19.925	0.07693050193050194
P13196	full_protein	640	847	84.23258559622197	0.13161341499409682
P13804	n_domain	186	403	56.41439205955335	0.3033031831158782
P13804	c_region	129	273	30.27106227106227	0.23465939745009512
P13804	pre_domain	18	0		
P13804	full_protein	333	690	46.96521739130435	0.14103668886277582
P13857	n_domain	179	302	31.758278145695364	0.1774205482999741
P13857	full_protein	179	302	31.758278145695364	0.1774205482999741
P13857	n_half	90	115	27.095652173913045	0.3010628019323672
P13857	c_half	89	126	27.984126984126984	0.31442839308007847
P13995	n_domain	269	506	33.365612648221344	0.12403573475175221
P13995	c_region	42	6	6.666666666666667	0.15873015873015875
P13995	pre_domain	39	0		
P13995	full_protein	350	639	66.94209702660407	0.19126313436172593
P14324	n_domain	351	381	60.21259842519685	0.1715458644592503
P14324	c_region	3	0		
P14324	pre_domain	65	0		
P14324	full_protein	419	387	60.83204134366925	0.14518386955529655
P14324	n_half	176	126	37.51587301587302	0.21315836940836944
P14324	c_half	175	156	45.86538461538461	0.2620879120879121
P14406	n_domain	59	10	9.2	0.1559322033898305
P14406	c_region	1	0		
P14406	pre_domain	23	0		
P14406	full_protein	83	10	9.2	0.1108433734939759
P14406	n_half	30	8	8.875	0.29583333333333334
P14406	c_half	29	0		
P14735	n_domain	253	440	75.62272727272727	0.29890406036651096
P14735	c_region	734	1256	104.76114649681529	0.14272635762508895
P14735	pre_domain	32	0		
P14735	full_protein	1019	1855	124.37466307277629	0.1220556065483575
P14854	n_domain	82	50	29.78	0.36317073170731706
P14854	pre_domain	4	0		
P14854	full_protein	86	50	29.78	0.3462790697674419
P14854	n_half	41	2	7.5	0.18292682926829268
P14854	c_half	41	2	7.5	0.18292682926829268
P14927	n_domain	110	60	43.43333333333333	0.39484848484848484
P14927	pre_domain	1	0		
P14927	full_protein	111	60	43.43333333333333	0.39129129129129125
P14927	n_half	55	4	7.75	0.1409090909090909
P14927	c_half	55	2	6.5	0.11818181818181818
P15254	n_domain	61	48	27.291666666666668	0.4474043715846995
P15254	c_region	1082	2829	127.93708024036762	0.11824129412233607
P15254	pre_domain	152	241	50.85477178423236	0.3345708670015287
P15254	full_protein	1295	3232	136.25154702970298	0.10521354982988647
P15538	n_domain	478	674	125.78486646884274	0.26314825621096805
P15538	pre_domain	25	0		
P15538	full_protein	503	687	126.3377001455604	0.25116838995141233
P15538	n_half	239	176	36.80113636363637	0.15397965005705594
P15538	c_half	239	247	52.21862348178138	0.2184879643589179
P15954	n_domain	47	7	6.428571428571429	0.13677811550151978
P15954	pre_domain	16	0		
P15954	full_protein	63	7	6.428571428571429	0.10204081632653061
P15954	n_half	24	7	6.428571428571429	0.26785714285714285
P15954	c_half	23	0		
P16219	n_domain	122	137	35.27007299270073	0.2890989589565634
P16219	c_region	262	482	44.59958506224066	0.1702274239016819
P16219	pre_domain	28	0		
P16219	full_protein	412	752	61.402925531914896	0.1490362270192109
P16260	n_domain	302	340	76.40882352941176	0.2530093494351383
P16260	c_region	1	0		
P16260	pre_domain	29	0		
P16260	full_protein	332	360	81.76388888888889	0.2462767737617135
P16260	n_half	151	129	38.44961240310077	0.25463319472252166
P16260	c_half	151	131	36.69465648854962	0.24301097012284514
P17315	n_domain	133	244	35.65163934426229	0.26805743867866383
P17315	c_region	506	1373	43.490895848506916	0.08595038705238521
P17315	pre_domain	24	0		
P17315	full_protein	663	1784	67.0207399103139	0.10108708885416878
P17540	n_domain	111	126	33.84920634920635	0.30494780494780493
P17540	c_region	286	523	77.49139579349904	0.2709489363409057
P17540	pre_domain	22	0		
P17540	full_protein	419	727	77.07840440165062	0.18395800573186305
P17612	n_domain	290	484	52.328512396694215	0.18044314619549728
P17612	c_region	21	0		
P17612	pre_domain	40	0		
P17612	full_protein	351	558	67.58064516129032	0.19253745060196673
P18859	n_domain	63	2	7.0	0.1111111111111111
P18859	c_region	7	0		
P18859	pre_domain	38	1	6.0	0.15789473684210525
P18859	full_protein	108	4	6.5	0.06018518518518518
P18859	n_half	32	1	8.0	0.25
P18859	c_half	31	1	6.0	0.1935483870967742
P19099	n_domain	475	686	127.24344023323616	0.26788092680681297
P19099	pre_domain	28	0		
P19099	full_protein	503	686	127.24344023323616	0.252969066070052
P19099	n_half	238	175	38.26857142857143	0.1607923169267707
P19099	c_half	237	252	52.13095238095238	0.21996182439220413
P19404	n_domain	74	69	23.202898550724637	0.3135526831179005
P19404	c_region	123	169	29.745562130177515	0.24183383845672776
P19404	pre_domain	52	4	6.25	0.1201923076923077
P19404	full_protein	249	287	36.76306620209059	0.14764283615297427
P20674	n_domain	109	69	27.144927536231883	0.24903603244249434
P20674	pre_domain	41	0		
P20674	full_protein	150	69	27.144927536231883	0.18096618357487923
P20674	n_half	55	26	27.0	0.4909090909090909
P20674	c_half	54	18	24.22222222222222	0.448559670781893
P21151	n_domain	263	480	96.50416666666666	0.3669359949302915
P21151	c_region	120	230	53.7695652173913	0.44807971014492753
P21151	pre_domain	4	0		
P21151	full_protein	387	970	107.62577319587629	0.27810277311595943
P21165	n_domain	159	239	40.36401673640167	0.2538617404805137
P21165	c_region	284	549	65.00546448087432	0.2288924805664589
P21165	full_protein	443	835	65.1556886227545	0.14707830388883633
P21397	n_domain	443	968	112.6590909090909	0.2543094602914016
P21397	c_region	70	8	8.0	0.11428571428571428
P21397	pre_domain	14	0		
P21397	full_protein	527	1040	122.3076923076923	0.23208290760472924
P21499	n_domain	81	157	19.88535031847134	0.24549815207989306
P21499	c_region	666	1136	70.43926056338029	0.105764655500571
P21499	pre_domain	66	37	20.10810810810811	0.3046683046683047
P21499	full_protein	813	1390	62.74820143884892	0.07718105958037998
P21549	n_domain	362	741	90.94601889338732	0.2512320963905727
P21549	c_region	11	0		
P21549	pre_domain	19	0		
P21549	full_protein	392	761	90.00394218134034	0.22960189331974576
P21796	n_domain	283	735	47.371428571428574	0.1673902069661787
P21796	full_protein	283	735	47.371428571428574	0.1673902069661787
P21796	n_half	142	284	23.387323943661972	0.1646994643919857
P21796	c_half	141	306	14.84640522875817	0.10529365410466787
P21912	n_domain	114	195	33.51794871794872	0.294017094017094
P21912	c_region	138	149	41.369127516778526	0.2997762863534676
P21912	pre_domain	28	0		
P21912	full_protein	280	380	42.22105263157895	0.15078947368421053
P21953	n_domain	193	409	53.867970660146696	0.27910865627019016
P21953	c_region	133	248	35.516129032258064	0.26703856415231625
P21953	pre_domain	66	0		
P21953	full_protein	392	766	60.55613577023499	0.15447993818937497
P21964	n_domain	220	422	41.25355450236967	0.18751615682895303
P21964	c_region	1	0		
P21964	pre_domain	50	2	8.5	0.17
P21964	full_protein	271	436	43.41743119266055	0.16021192322014963
P21964	n_half	110	150	35.63333333333333	0.3239393939393939
P21964	c_half	110	169	27.207100591715978	0.24733727810650888
P22033	n_domain	516	916	106.16921397379913	0.20575429064689754
P22033	c_region	174	248	36.19758064516129	0.20803207267334073
P22033	pre_domain	60	6	10.0	0.16666666666666666
P22033	full_protein	750	1270	104.3236220472441	0.1390981627296588
P22234	n_domain	79	132	21.757575757575758	0.27541235136171843
P22234	c_region	334	522	43.195402298850574	0.1293275517929658
P22234	pre_domain	12	0		
P22234	full_protein	425	750	52.050666666666665	0.1224721568627451
P22307	n_domain	393	932	104.81330472103004	0.2667005209186515
P22307	c_region	142	210	30.166666666666668	0.21244131455399062
P22307	pre_domain	12	0		
P22307	full_protein	547	1169	92.42857142857143	0.16897362235570645
P22333	n_domain	332	654	70.21559633027523	0.2114927600309495
P22333	pre_domain	1	0		
P22333	full_protein	333	659	71.9453717754173	0.21605216749374564
P22333	n_half	166	256	40.578125	0.2444465361445783
P22333	c_half	166	241	26.92116182572614	0.16217567364895266
P22557	n_domain	49	0		
P22557	c_region	538	844	87.35071090047393	0.1623619161718846
P22557	full_protein	587	844	87.35071090047393	0.14880870681511743
P22570	n_domain	447	869	106.75258918296893	0.23882011002901327
P22570	c_region	4	0		
P22570	pre_domain	40	0		
P22570	full_protein	491	896	107.49553571428571	0.21893184463194645
P22695	n_domain	235	404	75.8069306930693	0.3225826838002949
P22695	c_region	204	349	80.79656160458453	0.3960615764930614
P22695	pre_domain	14	0		
P22695	full_protein	453	836	89.00598086124401	0.19648119395418104
P22830	n_domain	325	542	71.65867158671587	0.22048822026681805
P22830	c_region	31	11	20.09090909090909	0.6480938416422287
P22830	pre_domain	67	0		
P22830	full_protein	423	607	78.47940691927512	0.1855305128115251
P23003	n_domain	348	640	53.8203125	0.15465607040229884
P23003	c_region	4	0		
P23003	pre_domain	14	0		
P23003	full_protein	366	692	57.04624277456647	0.1558640512966297
P23368	n_domain	255	376	43.9813829787234	0.17247601168126825
P23368	c_region	307	511	50.12720156555773	0.16328078685849426
P23368	pre_domain	22	0		
P23368	full_protein	584	1009	81.48166501486621	0.13952339899805857
P23378	n_domain	352	672	82.96279761904762	0.23568976596320346
P23378	c_region	536	865	89.9028901734104	0.16772927271158655
P23378	pre_domain	132	17	35.64705882352941	0.2700534759358289
P23378	full_protein	1020	2127	189.15702867889047	0.18544806733224556
P23434	n_domain	139	260	36.026923076923076	0.2591864969562811
P23434	c_region	4	0		
P23434	pre_domain	30	0		
P23434	full_protein	173	260	36.026923076923076	0.20824811027123166
P23434	n_half	70	39	10.564102564102564	0.1509157509157509
P23434	c_half	69	59	20.89830508474576	0.3028739867354458
P23721	n_domain	242	437	67.56979405034325	0.2792140250014184
P23721	c_region	104	106	31.67924528301887	0.3046081277213353
P23721	pre_domain	16	3	6.333333333333333	0.3958333333333333
P23721	full_protein	362	674	86.78189910979229	0.23972900306572456
P23786	n_domain	100	24	29.833333333333332	0.29833333333333334
P23786	c_region	526	920	98.66304347826087	0.18757232600429824
P23786	pre_domain	32	0		
P23786	full_protein	658	1184	136.13175675675674	0.2068871683233385
P23836	n_domain	80	126	26.555555555555557	0.3319444444444445
P23836	c_region	143	132	23.045454545454547	0.16115702479338845
P23836	full_protein	223	310	27.961290322580645	0.1253869521191957
P23843	n_domain	484	973	92.24665981500515	0.19059227234505197
P23843	c_region	19	0		
P23843	pre_domain	40	0		
P23843	full_protein	543	1101	116.42597638510445	0.2144124795305791
P23869	n_domain	164	400	57.6425	0.35147865853658533
P23869	full_protein	164	400	57.6425	0.35147865853658533
P23869	n_half	82	71	18.661971830985916	0.22758502232909653
P23869	c_half	82	84	17.464285714285715	0.21297909407665505
P23893	n_domain	414	836	94.43301435406698	0.2280990684880845
P23893	c_region	7	0		
P23893	pre_domain	5	0		
P23893	full_protein	426	865	92.99421965317919	0.21829629026567884
P23908	n_domain	334	718	86.79805013927577	0.2598744016145981
P23908	c_region	20	0		
P23908	pre_domain	29	7	7.0	0.2413793103448276
P23908	full_protein	383	843	90.76749703440095	0.2369908538757205
P23919	n_domain	212	341	71.55425219941348	0.33752005754440323
P23919	full_protein	212	341	71.55425219941348	0.33752005754440323
P23919	n_half	106	137	52.7007299270073	0.4971766974245972
P23919	c_half	106	89	52.39325842696629	0.4942760228959084
P24182	n_domain	135	219	28.488584474885844	0.21102655166582107
P24182	c_region	314	629	47.834658187599366	0.1523396757566859
P24182	full_protein	449	985	63.1502538071066	0.14064644500469176
P24310	n_domain	58	8	9.5	0.16379310344827586
P24310	pre_domain	21	0		
P24310	full_protein	79	8	9.5	0.12025316455696203
P24310	n_half	29	8	9.5	0.3275862068965517
P24310	c_half	29	0		
P24311	n_domain	56	1	6.0	0.10714285714285714
P24311	pre_domain	24	0		
P24311	full_protein	80	1	6.0	0.075
P24311	n_half	28	0		
P24311	c_half	28	1	6.0	0.21428571428571427
P24539	n_domain	93	0		
P24539	pre_domain	163	18	8.055555555555555	0.04942058623040218
P24539	full_protein	256	18	8.055555555555555	0.03146701388888889
P24539	n_half	47	0		
P24539	c_half	46	0		
P24752	n_domain	396	976	110.10860655737704	0.27805203676105317
P24752	pre_domain	31	1	6.0	0.1935483870967742
P24752	full_protein	427	977	110.00204708290686	0.2576160353229669
P24752	n_half	198	251	40.53386454183267	0.20471648758501348
P24752	c_half	198	335	57.48656716417911	0.29033619779888437
P25325	n_domain	158	277	52.9927797833935	0.3353973404012247
P25325	c_region	139	232	46.650862068965516	0.33561771272637064
P25325	full_protein	297	575	60.89739130434783	0.2050417215634607
P25397	n_domain	197	381	32.70866141732284	0.16603381430113115
P25397	full_protein	197	381	32.70866141732284	0.16603381430113115
P25397	n_half	99	152	27.25	0.27525252525252525
P25397	c_half	98	176	33.47727272727273	0.34160482374768086
P25705	n_domain	93	178	27.54494382022472	0.29618219161531956
P25705	c_region	417	769	84.97659297789336	0.20378079850813755
P25705	pre_domain	43	0		
P25705	full_protein	553	973	75.98766700924975	0.13740988609267585
P25874	n_domain	293	285	81.04561403508772	0.2766061912460332
P25874	c_region	1	0		
P25874	pre_domain	13	0		
P25874	full_protein	307	286	81.74825174825175	0.2662809503200383
P25874	n_half	147	102	47.11764705882353	0.3205282112845138
P25874	c_half	146	95	32.26315789473684	0.22098053352559482
P25888	n_domain	211	352	60.17613636363637	0.28519495906936665
P25888	c_region	243	322	59.24223602484472	0.24379520997878487
P25888	full_protein	454	694	63.97406340057637	0.14091203392197438
P26440	n_domain	121	127	37.55118110236221	0.31034033968894387
P26440	c_region	265	459	44.55773420479303	0.16814239322563407
P26440	pre_domain	40	0		
P26440	full_protein	426	735	65.72108843537416	0.15427485548209896
P26602	n_domain	164	303	44.92409240924093	0.27392739273927397
P26602	pre_domain	1	0		
P26602	full_protein	165	303	44.92409240924093	0.2722672267226723
P26602	n_half	82	58	26.810344827586206	0.32695542472666106
P26602	c_half	82	123	31.447154471544714	0.38350188379932576
P27105	n_domain	110	181	40.812154696132595	0.37101958814666
P27105	c_region	87	6	6.666666666666667	0.07662835249042146
P27105	pre_domain	91	79	23.468354430379748	0.2578940047294478
P27105	full_protein	288	292	35.39383561643836	0.12289526255707764
P27144	n_domain	220	298	67.7248322147651	0.30784014643075047
P27144	pre_domain	3	0		
P27144	full_protein	223	298	67.7248322147651	0.3036987991693502
P27144	n_half	110	133	56.69924812030075	0.5154477101845523
P27144	c_half	110	74	22.68918918918919	0.20626535626535628
P27249	n_domain	143	137	37.48905109489051	0.2621611964677658
P27249	c_region	291	412	44.101941747572816	0.15155306442464886
P27249	pre_domain	456	549	48.428051001821494	0.10620186623206468
P27249	full_protein	890	1241	56.559226430298146	0.06354969261831252
P27249	n_half	72	48	18.625	0.2586805555555556
P27249	c_half	71	34	21.823529411764707	0.30737365368682684
P27305	n_domain	296	466	63.42918454935622	0.21428778563971695
P27305	c_region	6	0		
P27305	pre_domain	6	0		
P27305	full_protein	308	484	64.08471074380165	0.20806724267468069
P27305	n_half	148	161	29.130434782608695	0.19682726204465334
P27305	c_half	148	138	36.072463768115945	0.24373286329808072
P27306	n_domain	327	654	74.62385321100918	0.22820750217434
P27306	c_region	133	249	36.381526104417674	0.27354530905577196
P27306	pre_domain	6	0		
P27306	full_protein	466	959	68.84254431699688	0.14773078179613064
P27338	n_domain	443	968	113.41838842975207	0.25602345018002726
P27338	c_region	72	11	7.7272727272727275	0.10732323232323232
P27338	pre_domain	5	0		
P27338	full_protein	520	1042	122.75719769673704	0.23607153403218661
P27695	n_domain	275	627	65.14992025518342	0.2369088009279397
P27695	c_region	1	0		
P27695	pre_domain	42	0		
P27695	full_protein	318	634	66.66719242902208	0.20964525921076127
P27695	n_half	138	243	25.469135802469136	0.18455895509035605
P27695	c_half	137	212	36.801886792452834	0.2686269108938163
P28288	n_domain	353	263	107.40304182509506	0.3042579088529605
P28288	c_region	262	438	64.32420091324201	0.24551221722611455
P28288	pre_domain	44	0		
P28288	full_protein	659	727	85.80742778541953	0.13020853988682782
P28330	n_domain	135	158	35.10126582278481	0.26000937646507266
P28330	c_region	264	440	45.111363636363635	0.17087637741046832
P28330	pre_domain	31	0		
P28330	full_protein	430	714	61.68627450980392	0.14345645234838122
P28331	n_domain	123	181	30.16022099447514	0.24520504873557025
P28331	c_region	574	1243	115.71198712791633	0.20158882774898315
P28331	pre_domain	30	0		
P28331	full_protein	727	1485	104.21212121212122	0.14334542119961652
P28838	n_domain	165	326	39.30061349693251	0.23818553634504552
P28838	c_region	322	779	68.83183568677792	0.21376346486576994
P28838	pre_domain	32	0		
P28838	full_protein	519	1169	70.76817792985457	0.1363548707704327
P29012	n_domain	199	362	40.828729281767956	0.20516949387823094
P29012	c_region	146	333	39.71471471471472	0.27201859393640215
P29012	pre_domain	11	0		
P29012	full_protein	356	798	65.2719298245614	0.18334811748472302
P29368	n_domain	249	465	50.07741935483871	0.20111413395517555
P29368	c_region	17	0		
P29368	pre_domain	20	26	12.192307692307692	0.6096153846153846
P29368	full_protein	286	577	51.75736568457539	0.18096981008592794
P29680	n_domain	354	698	79.86962750716333	0.22562041668690205
P29680	full_protein	354	698	79.86962750716333	0.22562041668690205
P29680	n_half	177	225	47.08444444444444	0.2660138104205901
P29680	c_half	177	265	30.577358490566038	0.17275343779980812
P29803	n_domain	374	739	79.18403247631935	0.2117220119687683
P29803	pre_domain	14	0		
P29803	full_protein	388	739	79.18403247631935	0.2040825579286581
P29803	n_half	187	267	30.808988764044944	0.164753950609866
P29803	c_half	187	210	34.22857142857143	0.18304048892284186
P30038	n_domain	515	1140	87.87280701754386	0.17062680974280361
P30038	c_region	14	0		
P30038	pre_domain	34	0		
P30038	full_protein	563	1176	92.78996598639456	0.1648134386969708
P30041	n_domain	154	301	49.76744186046512	0.32316520688613715
P30041	c_region	69	81	19.11111111111111	0.27697262479871176
P30041	pre_domain	1	0		
P30041	full_protein	224	389	43.976863753213365	0.19632528461255966
P30044	n_domain	171	344	51.729651162790695	0.3025125798993608
P30044	pre_domain	43	0		
P30044	full_protein	214	344	51.729651162790695	0.24172734188219952
P30044	n_half	86	69	23.985507246376812	0.27890124705089314
P30044	c_half	85	87	14.89655172413793	0.17525354969574036
P30048	n_domain	200	358	46.36871508379888	0.23184357541899442
P30048	pre_domain	56	0		
P30048	full_protein	256	358	46.36871508379888	0.18112779329608938
P30048	n_half	100	112	25.919642857142858	0.25919642857142855
P30048	c_half	100	84	12.107142857142858	0.12107142857142858
P30049	n_domain	103	240	28.05	0.27233009708737865
P30049	c_region	43	25	23.88	0.5553488372093023
P30049	pre_domain	22	0		
P30049	full_protein	168	280	29.87857142857143	0.17784863945578233
P30084	n_domain	202	416	42.47115384615385	0.21025323686214775
P30084	c_region	58	37	22.35135135135135	0.3853681267474371
P30084	pre_domain	30	0		
P30084	full_protein	290	467	42.406852248394	0.14623052499446207
P30137	n_domain	197	344	39.45639534883721	0.20028627080628025
P30137	c_region	5	0		
P30137	pre_domain	9	0		
P30137	full_protein	211	403	55.37965260545906	0.262462808556678
P30137	n_half	99	149	21.026845637583893	0.21239238017761508
P30137	c_half	98	132	23.666666666666668	0.2414965986394558
P30139	n_domain	255	501	46.365269461077844	0.1818245861218739
P30139	c_region	1	0		
P30139	full_protein	256	501	46.365269461077844	0.18111433383233533
P30139	n_half	128	190	23.96315789473684	0.18721217105263158
P30139	c_half	127	195	25.097435897435897	0.19761760549162125
P30140	n_domain	360	689	88.3599419448476	0.24544428318013223
P30140	c_region	8	0		
P30140	pre_domain	9	1	6.0	0.6666666666666666
P30140	full_protein	377	711	91.85794655414908	0.2436550306476103
P30140	n_half	180	186	28.983870967741936	0.16102150537634408
P30140	c_half	180	221	31.15837104072398	0.17310206133735545
P30177	n_domain	72	76	31.36842105263158	0.43567251461988304
P30177	c_region	248	461	50.0824295010846	0.20194528024630887
P30177	full_protein	320	579	52.499136442141626	0.16405980138169257
P30405	n_domain	172	423	55.520094562647756	0.3227912474572544
P30405	pre_domain	35	0		
P30405	full_protein	207	423	55.520094562647756	0.2682130172108587
P30405	n_half	86	109	14.844036697247706	0.1726050778749733
P30405	c_half	86	122	23.65573770491803	0.2750667174990469
P30536	n_domain	159	119	50.378151260504204	0.3168437186195233
P30536	c_region	9	0		
P30536	pre_domain	1	0		
P30536	full_protein	169	119	50.378151260504204	0.29809556958878225
P30536	n_half	80	12	34.333333333333336	0.4291666666666667
P30536	c_half	79	50	23.9	0.30253164556962026
P30745	n_domain	329	660	71.5409090909091	0.21744957170489088
P30745	full_protein	329	660	71.5409090909091	0.21744957170489088
P30745	n_half	165	288	36.614583333333336	0.22190656565656566
P30745	c_half	164	227	38.29955947136564	0.23353389921564416
P30837	n_domain	458	1038	81.20905587668594	0.17731234907573348
P30837	c_region	9	0		
P30837	pre_domain	50	10	7.9	0.158
P30837	full_protein	517	1147	88.0409764603313	0.17029202410122107
P31040	n_domain	406	1006	100.11232604373757	0.24658208385157038
P31040	c_region	196	210	34.94285714285714	0.1782798833819242
P31040	pre_domain	62	25	10.88	0.17548387096774196
P31040	full_protein	664	1507	126.34970139349701	0.1902856948697244
P31057	n_domain	263	542	48.22509225092251	0.18336536977537074
P31057	c_region	1	0		
P31057	full_protein	264	546	48.45421245421245	0.18353868353868352
P31057	n_half	132	206	30.37378640776699	0.23010444248308326
P31057	c_half	131	218	26.96330275229358	0.20582673856712655
P31327	n_domain	155	377	57.323607427055705	0.36982972533584324
P31327	c_region	1303	2926	98.39473684210526	0.0755139960415236
P31327	pre_domain	42	0		
P31327	full_protein	1500	3448	107.52697215777262	0.07168464810518174
P31666	n_domain	244	471	55.367303609341825	0.22691517872681075
P31666	c_region	5	0		
P31666	pre_domain	160	324	33.25925925925926	0.20787037037037037
P31666	full_protein	409	868	52.5	0.12836185819070906
P31666	n_half	122	149	39.80536912751678	0.3262735174386621
P31666	c_half	122	171	25.65497076023392	0.21028664557568785
P31930	n_domain	225	359	84.4958217270195	0.37553698545342
P31930	c_region	228	357	80.86834733893558	0.3546857339426999
P31930	pre_domain	27	0		
P31930	full_protein	480	833	98.89555822328931	0.20603241296518607
P31937	n_domain	167	339	31.100294985250738	0.18622931128892659
P31937	c_region	135	158	41.18354430379747	0.3050632911392405
P31937	pre_domain	34	0		
P31937	full_protein	336	555	36.94234234234234	0.10994744744744744
P31979	n_domain	54	11	8.818181818181818	0.1632996632996633
P31979	c_region	387	713	55.776998597475455	0.14412661136298568
P31979	pre_domain	4	0		
P31979	full_protein	445	842	65.80760095011877	0.1478822493261096
P32119	n_domain	197	372	48.634408602150536	0.24687517056929206
P32119	pre_domain	1	0		
P32119	full_protein	198	373	48.812332439678286	0.2465269315135267
P32119	n_half	99	119	27.45378151260504	0.27731092436974786
P32119	c_half	98	84	12.345238095238095	0.12597181729834792
P32322	n_domain	166	346	34.88150289017341	0.21012953548297233
P32322	c_region	153	47	46.51063829787234	0.30399109998609375
